date,Democrats,Republicans,Media,Public,Democratic_Supporters,Republican_Supporters,Random_Users
2013-06-25,0.001,0.208,0.126,0.192,0.11,0.264,0.205
2013-06-26,0.02,0.229,0.171,0.169,0.111,0.309,0.207
2013-06-27,0.003,0.166,0.18,0.182,0.136,0.295,0.187
2013-06-28,0,0.209,0.219,0.189,0.134,0.294,0.188
2013-06-29,0.002,0.181,0.164,0.17,0.152,0.306,0.19
2013-06-30,0.009,0.209,0.148,0.183,0.13,0.318,0.192
2013-07-01,0.003,0.164,0.186,0.179,0.143,0.299,0.2
2013-07-02,0.004,0.194,0.163,0.196,0.158,0.305,0.2
2013-07-03,0.001,0.207,0.166,0.212,0.157,0.322,0.185
2013-07-04,0.01,0.07,0.216,0.161,0.119,0.274,0.153
2013-07-05,0.044,0.221,0.232,0.176,0.167,0.307,0.172
2013-07-06,0.014,0.122,0.132,0.186,0.152,0.302,0.168
2013-07-07,0.003,0.199,0.159,0.174,0.161,0.328,0.179
2013-07-08,0.005,0.228,0.216,0.21,0.144,0.326,0.196
2013-07-09,0.02,0.164,0.123,0.206,0.139,0.322,0.169
2013-07-10,0.001,0.17,0.214,0.195,0.149,0.311,0.194
2013-07-11,0.005,0.139,0.189,0.199,0.12,0.297,0.178
2013-07-12,0.003,0.211,0.162,0.19,0.129,0.283,0.175
2013-07-13,0.006,0.174,0.169,0.163,0.134,0.261,0.148
2013-07-14,0.012,0.142,0.147,0.175,0.135,0.276,0.186
2013-07-15,0.001,0.206,0.137,0.189,0.133,0.284,0.172
2013-07-16,0.004,0.207,0.156,0.188,0.14,0.274,0.199
2013-07-17,0.031,0.14,0.144,0.186,0.134,0.288,0.179
2013-07-18,0.002,0.197,0.164,0.165,0.141,0.307,0.176
2013-07-19,0.001,0.189,0.173,0.193,0.145,0.301,0.179
2013-07-20,0.007,0.188,0.126,0.162,0.159,0.291,0.173
2013-07-21,0.002,0.188,0.118,0.145,0.154,0.287,0.182
2013-07-22,0.012,0.243,0.234,0.203,0.159,0.302,0.168
2013-07-23,0.003,0.209,0.212,0.198,0.145,0.305,0.177
2013-07-24,0,0.188,0.241,0.207,0.136,0.314,0.192
2013-07-25,0.004,0.204,0.206,0.184,0.137,0.297,0.174
2013-07-26,0.002,0.242,0.177,0.169,0.137,0.283,0.203
2013-07-27,0.003,0.152,0.161,0.175,0.145,0.276,0.168
2013-07-28,0.011,0.154,0.183,0.16,0.158,0.309,0.185
2013-07-29,0.001,0.238,0.182,0.193,0.137,0.302,0.188
2013-07-30,0.005,0.24,0.212,0.194,0.152,0.299,0.206
2013-07-31,0.007,0.155,0.167,0.192,0.153,0.311,0.193
2013-08-01,0.003,0.191,0.173,0.201,0.138,0.292,0.172
2013-08-02,0.003,0.171,0.207,0.195,0.148,0.312,0.173
2013-08-03,0.001,0.142,0.215,0.178,0.139,0.305,0.13
2013-08-04,0.043,0.145,0.198,0.167,0.127,0.313,0.164
2013-08-05,0.003,0.301,0.207,0.206,0.15,0.329,0.178
2013-08-06,0.002,0.211,0.277,0.202,0.135,0.324,0.17
2013-08-07,0.003,0.222,0.207,0.193,0.152,0.314,0.201
2013-08-08,0,0.206,0.162,0.174,0.14,0.316,0.183
2013-08-09,0.013,0.241,0.235,0.191,0.152,0.32,0.201
2013-08-10,0.005,0.215,0.106,0.167,0.136,0.305,0.171
2013-08-11,0.007,0.218,0.147,0.186,0.135,0.281,0.164
2013-08-12,0,0.214,0.188,0.19,0.15,0.306,0.196
2013-08-13,0.001,0.202,0.156,0.207,0.141,0.325,0.191
2013-08-14,0.002,0.202,0.104,0.202,0.124,0.316,0.195
2013-08-15,0.001,0.214,0.225,0.185,0.153,0.317,0.193
2013-08-16,0.003,0.205,0.257,0.179,0.14,0.322,0.18
2013-08-17,0.002,0.179,0.126,0.158,0.137,0.3,0.147
2013-08-18,0.009,0.193,0.164,0.175,0.143,0.282,0.149
2013-08-19,0.009,0.225,0.185,0.201,0.142,0.331,0.179
2013-08-20,0,0.2,0.208,0.201,0.134,0.309,0.19
2013-08-21,0.003,0.197,0.227,0.205,0.15,0.307,0.216
2013-08-22,0.006,0.182,0.144,0.2,0.145,0.293,0.17
2013-08-23,0.008,0.183,0.156,0.189,0.138,0.304,0.176
2013-08-24,0.018,0.1,0.198,0.151,0.12,0.307,0.157
2013-08-25,0.006,0.199,0.196,0.159,0.159,0.301,0.169
2013-08-26,0.004,0.205,0.257,0.192,0.129,0.318,0.174
2013-08-27,0.003,0.189,0.243,0.198,0.144,0.324,0.184
2013-08-28,0.001,0.169,0.229,0.214,0.139,0.316,0.19
2013-08-29,0.021,0.235,0.228,0.184,0.123,0.302,0.175
2013-08-30,0.005,0.218,0.211,0.189,0.152,0.319,0.183
2013-08-31,0.014,0.183,0.247,0.173,0.16,0.284,0.157
2013-09-01,0.058,0.163,0.129,0.184,0.167,0.281,0.168
2013-09-02,0.004,0.14,0.128,0.175,0.13,0.291,0.19
2013-09-03,0.028,0.195,0.172,0.209,0.151,0.297,0.192
2013-09-04,0.003,0.155,0.203,0.204,0.135,0.298,0.165
2013-09-05,0.002,0.175,0.258,0.189,0.139,0.289,0.177
2013-09-06,0.007,0.22,0.223,0.196,0.137,0.303,0.17
2013-09-07,0.041,0.163,0.181,0.161,0.132,0.289,0.168
2013-09-08,0.006,0.166,0.184,0.157,0.116,0.266,0.159
2013-09-09,0.026,0.267,0.151,0.201,0.138,0.304,0.176
2013-09-10,0.015,0.164,0.055,0.2,0.133,0.311,0.194
2013-09-11,0.006,0.143,0.157,0.21,0.152,0.309,0.187
2013-09-12,0.015,0.191,0.267,0.193,0.143,0.31,0.185
2013-09-13,0.002,0.245,0.213,0.179,0.136,0.3,0.17
2013-09-14,0.029,0.171,0.179,0.153,0.153,0.268,0.165
2013-09-15,0.01,0.185,0.244,0.164,0.145,0.248,0.145
2013-09-16,0.007,0.15,0.265,0.219,0.164,0.314,0.201
2013-09-17,0.028,0.197,0.096,0.209,0.147,0.326,0.192
2013-09-18,0,0.187,0.212,0.217,0.138,0.321,0.183
2013-09-19,0.004,0.165,0.117,0.195,0.135,0.301,0.199
2013-09-20,0.039,0.124,0.167,0.183,0.131,0.275,0.177
2013-09-21,0.002,0.129,0.274,0.155,0.13,0.279,0.155
2013-09-22,0.001,0.135,0.134,0.167,0.163,0.229,0.162
2013-09-23,0.008,0.183,0.214,0.2,0.131,0.258,0.186
2013-09-24,0.002,0.184,0.14,0.19,0.133,0.18,0.194
2013-09-25,0.003,0.154,0.041,0.196,0.114,0.157,0.188
2013-09-26,0.006,0.18,0.087,0.196,0.124,0.256,0.179
2013-09-27,0.003,0.17,0.195,0.205,0.126,0.2,0.177
2013-09-28,0.001,0.116,0.149,0.168,0.148,0.24,0.17
2013-09-29,0.013,0.059,0.215,0.173,0.145,0.253,0.167
2013-09-30,0.014,0.123,0.167,0.215,0.158,0.289,0.202
2013-10-01,0.014,0.103,0.159,0.221,0.146,0.272,0.191
2013-10-02,0.026,0.139,0.197,0.195,0.139,0.28,0.196
2013-10-03,0.009,0.127,0.202,0.226,0.144,0.308,0.203
2013-10-04,0.005,0.171,0.185,0.203,0.134,0.292,0.172
2013-10-05,0.006,0.111,0.119,0.177,0.14,0.283,0.181
2013-10-06,0.007,0.166,0.181,0.179,0.138,0.273,0.14
2013-10-07,0.016,0.167,0.18,0.211,0.149,0.316,0.172
2013-10-08,0.006,0.139,0.213,0.221,0.138,0.299,0.188
2013-10-09,0.011,0.128,0.187,0.219,0.135,0.307,0.177
2013-10-10,0.001,0.159,0.186,0.215,0.139,0.325,0.184
2013-10-11,0.002,0.182,0.194,0.21,0.14,0.331,0.183
2013-10-12,0.005,0.154,0.198,0.163,0.137,0.293,0.163
2013-10-13,0.004,0.112,0.133,0.178,0.149,0.28,0.159
2013-10-14,0.006,0.18,0.137,0.2,0.146,0.305,0.162
2013-10-15,0.025,0.185,0.14,0.22,0.156,0.304,0.188
2013-10-16,0.004,0.188,0.081,0.183,0.118,0.271,0.174
2013-10-17,0.003,0.123,0.094,0.177,0.085,0.249,0.152
2013-10-18,0.002,0.22,0.163,0.177,0.132,0.295,0.157
2013-10-19,0.002,0.099,0.18,0.169,0.149,0.265,0.157
2013-10-20,0.011,0.101,0.053,0.155,0.131,0.256,0.15
2013-10-21,0.011,0.239,0.203,0.21,0.141,0.316,0.181
2013-10-22,0.007,0.234,0.149,0.214,0.133,0.34,0.185
2013-10-23,0.001,0.191,0.209,0.217,0.131,0.31,0.178
2013-10-24,0.005,0.149,0.214,0.21,0.157,0.32,0.188
2013-10-25,0.003,0.188,0.154,0.191,0.131,0.313,0.171
2013-10-26,0.004,0.148,0.036,0.175,0.131,0.292,0.167
2013-10-27,0.019,0.135,0.101,0.179,0.138,0.277,0.154
2013-10-28,0.008,0.183,0.216,0.215,0.14,0.339,0.166
2013-10-29,0.013,0.148,0.121,0.21,0.13,0.327,0.191
2013-10-30,0.006,0.137,0.189,0.218,0.127,0.331,0.203
2013-10-31,0.003,0.194,0.19,0.169,0.101,0.304,0.149
2013-11-01,0.003,0.164,0.182,0.179,0.115,0.315,0.177
2013-11-02,0.002,0.078,0.181,0.165,0.14,0.296,0.167
2013-11-03,0.01,0.122,0.168,0.171,0.14,0.305,0.17
2013-11-04,0.005,0.178,0.166,0.198,0.127,0.32,0.181
2013-11-05,0.004,0.196,0.157,0.187,0.112,0.347,0.198
2013-11-06,0.001,0.18,0.128,0.175,0.109,0.315,0.205
2013-11-07,0.004,0.137,0.137,0.195,0.11,0.302,0.176
2013-11-08,0.002,0.2,0.166,0.195,0.14,0.311,0.193
2013-11-09,0.003,0.119,0.17,0.17,0.137,0.311,0.149
2013-11-10,0.005,0.077,0.095,0.154,0.142,0.287,0.129
2013-11-11,0.009,0.063,0.149,0.189,0.118,0.275,0.159
2013-11-12,0.015,0.215,0.256,0.191,0.123,0.331,0.169
2013-11-13,0.001,0.123,0.267,0.211,0.124,0.323,0.161
2013-11-14,0.006,0.151,0.214,0.208,0.137,0.327,0.182
2013-11-15,0.017,0.113,0.167,0.202,0.123,0.304,0.172
2013-11-16,0.026,0.104,0.168,0.177,0.119,0.292,0.168
2013-11-17,0.022,0.103,0.207,0.183,0.148,0.292,0.178
2013-11-18,0.014,0.187,0.257,0.196,0.145,0.312,0.198
2013-11-19,0.005,0.2,0.26,0.212,0.136,0.348,0.197
2013-11-20,0.005,0.165,0.285,0.196,0.123,0.345,0.178
2013-11-21,0.001,0.177,0.147,0.198,0.115,0.283,0.185
2013-11-22,0.003,0.202,0.17,0.212,0.121,0.296,0.172
2013-11-23,0.011,0.158,0.144,0.152,0.126,0.292,0.172
2013-11-24,0.027,0.147,0.185,0.185,0.131,0.285,0.174
2013-11-25,0.002,0.195,0.212,0.186,0.137,0.298,0.158
2013-11-26,0.012,0.222,0.266,0.205,0.141,0.315,0.19
2013-11-27,0.013,0.208,0.246,0.185,0.135,0.325,0.196
2013-11-28,0.009,0.049,0.209,0.161,0.106,0.267,0.125
2013-11-29,0.072,0.131,0.26,0.165,0.139,0.298,0.171
2013-11-30,0.015,0.152,0.282,0.168,0.14,0.28,0.177
2013-12-01,0.004,0.131,0.107,0.157,0.134,0.268,0.159
2013-12-02,0.002,0.277,0.203,0.19,0.14,0.318,0.191
2013-12-03,0.004,0.256,0.212,0.186,0.103,0.318,0.19
2013-12-04,0.018,0.184,0.225,0.185,0.143,0.331,0.196
2013-12-05,0.002,0.168,0.229,0.168,0.117,0.332,0.184
2013-12-06,0.002,0.192,0.171,0.198,0.122,0.321,0.177
2013-12-07,0.004,0.094,0.197,0.181,0.136,0.296,0.163
2013-12-08,0.002,0.151,0.203,0.157,0.141,0.257,0.141
2013-12-09,0.002,0.208,0.133,0.181,0.137,0.319,0.189
2013-12-10,0.002,0.203,0.14,0.181,0.128,0.298,0.169
2013-12-11,0.002,0.19,0.202,0.189,0.116,0.302,0.163
2013-12-12,0.001,0.136,0.2,0.2,0.117,0.309,0.18
2013-12-13,0.001,0.184,0.256,0.164,0.123,0.323,0.168
2013-12-14,0.014,0.119,0.136,0.156,0.131,0.285,0.168
2013-12-15,0.003,0.126,0.208,0.149,0.127,0.284,0.162
2013-12-16,0.006,0.241,0.173,0.191,0.137,0.295,0.182
2013-12-17,0.002,0.229,0.139,0.184,0.132,0.286,0.204
2013-12-18,0.003,0.191,0.185,0.205,0.136,0.3,0.174
2013-12-19,0.003,0.208,0.171,0.195,0.136,0.282,0.195
2013-12-20,0.001,0.195,0.138,0.209,0.142,0.326,0.181
2013-12-21,0.008,0.206,0.18,0.168,0.153,0.29,0.187
2013-12-22,0.014,0.166,0.194,0.183,0.137,0.28,0.162
2013-12-23,0.055,0.2,0.185,0.187,0.131,0.309,0.189
2013-12-24,0.021,0.188,0.136,0.154,0.15,0.29,0.154
2013-12-25,0.001,0.034,0.109,0.114,0.117,0.21,0.134
2013-12-26,0.006,0.176,0.118,0.184,0.154,0.293,0.148
2013-12-27,0.037,0.201,0.161,0.2,0.142,0.295,0.19
2013-12-28,0.006,0.167,0.225,0.168,0.125,0.302,0.174
2013-12-29,0.052,0.117,0.126,0.188,0.161,0.293,0.177
2013-12-30,0.014,0.237,0.169,0.181,0.144,0.276,0.17
2013-12-31,0.018,0.236,0.207,0.171,0.127,0.281,0.177
2014-01-01,0.005,0.075,0.132,0.113,0.103,0.239,0.11
2014-01-02,0.005,0.239,0.111,0.193,0.143,0.314,0.182
2014-01-03,0.004,0.226,0.157,0.188,0.151,0.305,0.179
2014-01-04,0.003,0.163,0.14,0.187,0.154,0.284,0.18
2014-01-05,0.003,0.117,0.127,0.174,0.15,0.274,0.184
2014-01-06,0.001,0.289,0.119,0.187,0.144,0.297,0.201
2014-01-07,0.006,0.196,0.126,0.173,0.141,0.298,0.177
2014-01-08,0.001,0.217,0.216,0.196,0.13,0.311,0.202
2014-01-09,0.011,0.211,0.189,0.201,0.152,0.307,0.195
2014-01-10,0.04,0.162,0.301,0.187,0.156,0.325,0.204
2014-01-11,0.027,0.119,0.243,0.193,0.166,0.304,0.179
2014-01-12,0.003,0.128,0.269,0.175,0.14,0.255,0.156
2014-01-13,0.023,0.234,0.191,0.173,0.134,0.319,0.183
2014-01-14,0.002,0.21,0.191,0.201,0.14,0.34,0.194
2014-01-15,0.004,0.188,0.24,0.203,0.126,0.331,0.178
2014-01-16,0.002,0.209,0.151,0.178,0.132,0.312,0.18
2014-01-17,0.003,0.244,0.137,0.2,0.127,0.317,0.174
2014-01-18,0.001,0.186,0.207,0.158,0.113,0.289,0.191
2014-01-19,0.001,0.175,0.121,0.154,0.134,0.282,0.178
2014-01-20,0.002,0.112,0.154,0.163,0.117,0.272,0.145
2014-01-21,0.001,0.163,0.259,0.202,0.127,0.322,0.191
2014-01-22,0.001,0.19,0.228,0.185,0.144,0.31,0.18
2014-01-23,0.001,0.192,0.223,0.204,0.136,0.322,0.206
2014-01-24,0,0.227,0.156,0.194,0.124,0.31,0.204
2014-01-25,0.002,0.204,0.077,0.158,0.131,0.31,0.173
2014-01-26,0.01,0.177,0.12,0.161,0.122,0.297,0.172
2014-01-27,0.001,0.215,0.171,0.163,0.122,0.296,0.173
2014-01-28,0.003,0.167,0.134,0.179,0.111,0.304,0.188
2014-01-29,0.002,0.185,0.132,0.179,0.085,0.306,0.179
2014-01-30,0.001,0.224,0.186,0.204,0.119,0.286,0.199
2014-01-31,0.004,0.24,0.196,0.17,0.133,0.308,0.197
2014-02-01,0.011,0.199,0.199,0.151,0.125,0.317,0.15
2014-02-02,0.001,0.14,0.197,0.144,0.137,0.271,0.145
