date,Democrats,Republicans,Media,Public,Democratic_Supporters,Republican_Supporters,Random_Users
2013-08-23,0.001,0,0.008,0.001,0.006,0.001,0.001
2013-08-24,0.002,0.001,0.001,0.001,0.005,0,0.002
2013-08-25,0.001,0.002,0.013,0.001,0.003,0.001,0
2013-08-26,0,0.001,0.003,0,0.007,0.001,0
2013-08-27,0,0.001,0.001,0.004,0.013,0.001,0.003
2013-08-28,0,0,0,0.001,0.007,0,0
2013-08-29,0.003,0.003,0,0.001,0.007,0.001,0
2013-08-30,0.004,0.001,0.002,0,0.007,0.001,0.002
2013-08-31,0.001,0,0.001,0.001,0.004,0,0
2013-09-01,0.005,0.001,0,0,0.002,0,0
2013-09-02,0.001,0.001,0.013,0,0.002,0,0
2013-09-03,0,0,0.006,0.001,0.007,0,0.006
2013-09-04,0,0,0,0,0.006,0,0
2013-09-05,0,0.001,0.003,0.006,0.007,0,0.004
2013-09-06,0.001,0.001,0,0,0.006,0.001,0.003
2013-09-07,0.002,0.001,0.017,0.003,0.005,0.001,0.001
2013-09-08,0.002,0.002,0.013,0.002,0.007,0.003,0.001
2013-09-09,0.001,0.002,0.005,0,0.003,0.001,0.003
2013-09-10,0.001,0.001,0.007,0.001,0.005,0.002,0.001
2013-09-11,0,0,0.008,0.002,0.006,0,0
2013-09-12,0.016,0.002,0.032,0.003,0.008,0.004,0.002
2013-09-13,0.005,0.001,0.018,0.002,0.006,0.002,0.003
2013-09-14,0.004,0.001,0.041,0.002,0.004,0.004,0
2013-09-15,0.003,0.013,0.006,0,0.002,0.001,0
2013-09-16,0,0,0.004,0,0.003,0.001,0
2013-09-17,0.009,0.002,0.001,0,0.008,0.001,0
2013-09-18,0.014,0.001,0,0.002,0.014,0,0.001
2013-09-19,0.001,0.006,0.029,0,0.008,0.001,0.001
2013-09-20,0.17,0.041,0.045,0.001,0.027,0.004,0.003
2013-09-21,0.012,0.006,0.006,0.002,0.009,0.003,0.001
2013-09-22,0.003,0.001,0.012,0.001,0.009,0.002,0
2013-09-23,0.004,0.001,0.01,0.002,0.009,0.003,0
2013-09-24,0.006,0.001,0.003,0.002,0.009,0.001,0.002
2013-09-25,0.003,0.001,0.007,0.001,0.007,0,0
2013-09-26,0.002,0.007,0.008,0.002,0.008,0.002,0
2013-09-27,0.007,0.001,0.023,0.006,0.014,0.003,0.002
2013-09-28,0.001,0.005,0.036,0.003,0.008,0.003,0.001
2013-09-29,0.002,0.001,0.002,0.002,0.003,0.003,0.001
2013-09-30,0.001,0.002,0.002,0.002,0.004,0.001,0.001
2013-10-01,0,0,0,0.001,0.002,0,0
2013-10-02,0.001,0.001,0,0,0.003,0,0.001
2013-10-03,0,0,0.014,0.001,0.002,0,0
2013-10-04,0.001,0.001,0.009,0.001,0.005,0,0.002
2013-10-05,0.002,0.001,0.001,0.003,0.004,0,0
2013-10-06,0.003,0.001,0.001,0.002,0.003,0,0
2013-10-07,0.003,0.002,0,0.002,0.007,0,0.002
2013-10-08,0.001,0.001,0.003,0.004,0.008,0,0.001
2013-10-09,0,0.003,0.009,0.002,0.007,0.001,0.001
2013-10-10,0.003,0.001,0.012,0.003,0.009,0.001,0
2013-10-11,0.004,0,0.008,0,0.006,0.001,0
2013-10-12,0.001,0.001,0.001,0,0.005,0,0.001
2013-10-13,0.001,0.001,0.001,0,0.006,0,0
2013-10-14,0.005,0,0,0.001,0.005,0.001,0.002
2013-10-15,0.001,0.004,0.002,0.002,0.007,0.001,0.002
2013-10-16,0.002,0,0.003,0,0.008,0,0.002
2013-10-17,0.002,0,0.001,0.001,0.003,0,0.001
2013-10-18,0,0.001,0.005,0,0.007,0.001,0
2013-10-19,0.002,0.003,0.007,0,0.007,0.002,0.001
2013-10-20,0.008,0.002,0.013,0,0.004,0,0
2013-10-21,0.002,0.001,0.004,0,0.009,0.001,0
2013-10-22,0.018,0.002,0.002,0.001,0.013,0,0.002
2013-10-23,0.002,0.001,0.009,0.002,0.011,0,0.006
2013-10-24,0,0,0.018,0.002,0.008,0,0
2013-10-25,0.007,0.002,0.004,0.001,0.004,0,0.001
2013-10-26,0.007,0.001,0.003,0,0.005,0,0
2013-10-27,0.005,0.001,0.004,0,0.005,0.001,0
2013-10-28,0.013,0,0.014,0.002,0.008,0,0.003
2013-10-29,0.03,0.001,0.004,0.002,0.012,0,0.003
2013-10-30,0.002,0,0.002,0.005,0.008,0.001,0.003
2013-10-31,0.004,0.002,0,0.002,0.005,0,0
2013-11-01,0.014,0.002,0,0,0.008,0.003,0
2013-11-02,0.001,0.003,0.016,0.001,0.008,0.004,0.005
2013-11-03,0.003,0.002,0.009,0.003,0.005,0.002,0
2013-11-04,0.001,0.001,0,0.001,0.008,0.001,0.001
2013-11-05,0.003,0,0,0.002,0.007,0,0.003
2013-11-06,0,0,0.005,0.001,0.005,0.001,0.002
2013-11-07,0.005,0.001,0.009,0,0.013,0,0
2013-11-08,0.005,0.001,0.005,0.002,0.008,0,0
2013-11-09,0.001,0.003,0.009,0,0.012,0.003,0.001
2013-11-10,0.003,0.001,0.004,0.001,0.006,0,0
2013-11-11,0.001,0.001,0.007,0,0.007,0.002,0.002
2013-11-12,0,0.001,0.009,0.001,0.009,0.001,0.001
2013-11-13,0.014,0,0,0.003,0.009,0.001,0.002
2013-11-14,0.027,0,0.003,0,0.016,0.002,0.002
2013-11-15,0.009,0.001,0.004,0.002,0.009,0.001,0.001
2013-11-16,0.001,0.002,0.006,0.003,0.012,0.003,0
2013-11-17,0.002,0.002,0.013,0.001,0.008,0,0.001
2013-11-18,0.001,0.001,0.012,0.002,0.01,0.002,0
2013-11-19,0.001,0.001,0.013,0.002,0.006,0.001,0.001
2013-11-20,0.001,0.003,0,0.002,0.008,0.001,0.003
2013-11-21,0.005,0.001,0.011,0.004,0.011,0.003,0.001
2013-11-22,0.001,0.001,0.005,0.001,0.009,0.004,0.002
2013-11-23,0.001,0.001,0.009,0,0.006,0.002,0
2013-11-24,0.002,0.002,0,0,0.005,0.001,0
2013-11-25,0.001,0.002,0.005,0.001,0.008,0.002,0.002
2013-11-26,0.001,0,0.002,0.001,0.006,0,0.002
2013-11-27,0,0.001,0.026,0.001,0.008,0.003,0.002
2013-11-28,0.015,0.001,0,0,0.004,0,0
2013-11-29,0.004,0.002,0.003,0.001,0.002,0.001,0
2013-11-30,0,0.007,0.013,0,0.005,0.001,0.002
2013-12-01,0.001,0.001,0,0,0.004,0.001,0
2013-12-02,0.002,0.001,0.013,0.001,0.007,0.003,0
2013-12-03,0.01,0,0.005,0.001,0.011,0.002,0
2013-12-04,0.007,0,0.004,0.002,0.012,0.001,0.001
2013-12-05,0.001,0.001,0.002,0.001,0.008,0.003,0
2013-12-06,0.001,0.001,0.004,0.002,0.006,0.001,0.001
2013-12-07,0.001,0.001,0,0,0.004,0,0
2013-12-08,0.001,0.001,0.001,0.001,0.004,0.001,0
2013-12-09,0.003,0.001,0.003,0,0.006,0.002,0.003
2013-12-10,0,0,0.017,0,0.005,0.003,0.001
2013-12-11,0,0,0.014,0.002,0.006,0.001,0.001
2013-12-12,0.012,0.001,0.001,0.001,0.007,0.001,0.003
2013-12-13,0,0.001,0.001,0.004,0.006,0.001,0
2013-12-14,0.006,0.001,0.002,0.002,0.004,0.001,0
2013-12-15,0.001,0.002,0.001,0,0.002,0.003,0.001
2013-12-16,0.003,0.002,0.007,0,0.007,0.004,0
2013-12-17,0.007,0,0.004,0.002,0.009,0.003,0
2013-12-18,0.001,0.001,0.027,0.002,0.01,0.002,0.002
2013-12-19,0.003,0.003,0.002,0,0.007,0,0
2013-12-20,0,0,0.014,0.001,0.003,0,0
2013-12-21,0.003,0.002,0.008,0,0.004,0,0.002
2013-12-22,0.001,0.001,0.013,0,0.004,0.001,0
2013-12-23,0.001,0.001,0.007,0.001,0.006,0,0.003
2013-12-24,0.003,0.004,0.007,0.001,0.005,0,0
2013-12-25,0.001,0.001,0.001,0,0.003,0,0
2013-12-26,0.004,0.002,0.006,0,0.005,0,0
2013-12-27,0.002,0.003,0.006,0,0.007,0.003,0.003
2013-12-28,0.006,0.002,0.005,0,0.005,0.003,0.001
2013-12-29,0.001,0.005,0.013,0.002,0.004,0.001,0.001
2013-12-30,0.001,0.001,0.004,0.001,0.005,0.005,0.001
2013-12-31,0.001,0.001,0.001,0,0.006,0.004,0
2014-01-01,0.001,0.001,0.005,0,0.004,0.001,0
2014-01-02,0.001,0.003,0.003,0.004,0.013,0.003,0.004
2014-01-03,0.001,0,0.002,0.001,0.01,0.007,0
2014-01-04,0.001,0.004,0.009,0.001,0.007,0.006,0
2014-01-05,0.004,0.003,0.002,0.002,0.005,0.004,0.001
2014-01-06,0.001,0.002,0.006,0.001,0.008,0.004,0.004
2014-01-07,0.001,0,0.003,0.002,0.009,0.006,0.002
2014-01-08,0.001,0,0.007,0,0.01,0.005,0.004
2014-01-09,0.001,0.001,0,0.001,0.008,0.003,0.001
2014-01-10,0.001,0,0.001,0,0.009,0.002,0
2014-01-11,0,0.002,0.003,0,0.007,0.001,0.001
2014-01-12,0.006,0.001,0.001,0,0.008,0.002,0
2014-01-13,0.003,0.001,0.016,0,0.009,0.004,0
2014-01-14,0.014,0.002,0.001,0.002,0.013,0.002,0.003
2014-01-15,0.001,0,0.003,0.003,0.009,0.002,0.001
2014-01-16,0.005,0.014,0.002,0.002,0.008,0.005,0.001
2014-01-17,0,0.006,0.011,0.004,0.009,0.002,0
2014-01-18,0.001,0.003,0.009,0.001,0.009,0.001,0.002
2014-01-19,0.003,0.004,0.001,0.001,0.007,0,0
2014-01-20,0,0,0.018,0.001,0.004,0.002,0
2014-01-21,0.001,0,0.002,0.001,0.009,0.003,0.001
2014-01-22,0.004,0.001,0,0,0.008,0.002,0
2014-01-23,0,0.006,0,0,0.008,0.002,0
2014-01-24,0.004,0,0.013,0.003,0.012,0.001,0
2014-01-25,0.001,0.004,0.005,0.002,0.007,0.002,0.002
2014-01-26,0.001,0.007,0.002,0,0.005,0,0.001
2014-01-27,0.003,0.001,0,0,0.007,0,0
2014-01-28,0.022,0,0,0,0.007,0.001,0.001
2014-01-29,0.001,0,0.014,0.007,0.017,0.008,0.004
2014-01-30,0.004,0.003,0,0.002,0.009,0.002,0.001
2014-01-31,0.004,0.012,0.015,0.001,0.01,0.002,0
2014-02-01,0.004,0.001,0.017,0,0.008,0.005,0.001
2014-02-02,0.004,0.002,0.001,0.001,0.008,0,0.001
2014-02-03,0.002,0.001,0.005,0,0.006,0,0
2014-02-04,0.006,0.001,0,0.001,0.011,0.002,0.003
2014-02-05,0.008,0.001,0.001,0.001,0.009,0.003,0.001
2014-02-06,0.009,0.001,0.01,0.005,0.014,0.002,0.001
2014-02-07,0.001,0.002,0.008,0.002,0.006,0.001,0.005
2014-02-08,0.001,0.002,0.001,0,0.007,0,0
2014-02-09,0.001,0.003,0.001,0.002,0.004,0.001,0.001
2014-02-10,0,0,0.008,0.002,0.005,0,0
2014-02-11,0.001,0,0.004,0.003,0.007,0.001,0.001
2014-02-12,0,0,0.016,0,0.007,0.002,0
2014-02-13,0.001,0.001,0.004,0.002,0.01,0.002,0.001
2014-02-14,0.001,0,0.016,0,0.006,0.003,0
2014-02-15,0.002,0.017,0.014,0,0.009,0.007,0.001
2014-02-16,0.009,0.008,0.058,0.004,0.013,0.01,0.001
2014-02-17,0.001,0.001,0.013,0.003,0.011,0.011,0.001
2014-02-18,0.014,0.001,0.017,0.003,0.014,0.008,0
2014-02-19,0.004,0.006,0.005,0.002,0.011,0.006,0.001
2014-02-20,0.001,0,0.01,0.003,0.011,0.005,0.003
2014-02-21,0,0.002,0.004,0.001,0.009,0.004,0.003
2014-02-22,0.001,0.001,0.004,0.002,0.007,0.004,0
2014-02-23,0.001,0.001,0.019,0.001,0.008,0.002,0
2014-02-24,0.006,0.001,0.006,0,0.009,0.005,0.004
2014-02-25,0.006,0,0.003,0.001,0.007,0.003,0.004
2014-02-26,0.009,0.002,0.006,0.001,0.008,0.004,0.002
2014-02-27,0.006,0.001,0.006,0.003,0.007,0.003,0.003
2014-02-28,0.014,0,0.005,0.003,0.009,0.004,0.001
2014-03-01,0,0.001,0.017,0,0.01,0.001,0.002
2014-03-02,0.001,0.001,0.003,0,0.005,0.003,0.001
2014-03-03,0.02,0,0.004,0,0.005,0.002,0.001
2014-03-04,0.001,0,0.017,0.002,0.008,0.005,0.001
2014-03-05,0.016,0.001,0.015,0,0.009,0.002,0.001
2014-03-06,0.001,0.003,0.009,0.004,0.009,0.004,0.001
2014-03-07,0.007,0.004,0.004,0,0.009,0.001,0.002
2014-03-08,0.01,0.003,0.001,0.001,0.007,0.004,0.001
2014-03-09,0.003,0.013,0.004,0.001,0.012,0.004,0.004
2014-03-10,0.137,0.005,0.012,0.006,0.03,0.013,0.005
2014-03-11,0.097,0.006,0.018,0.006,0.041,0.027,0.005
2014-03-12,0.006,0,0.009,0.003,0.016,0.005,0.002
