date,Democrats,Republicans,Media,Public,Democratic_Supporters,Republican_Supporters,Random_Users
2013-04-20,0.002,0.005,0.015,0.149,0.114,0.116,0.239
2013-04-21,0.001,0.003,0.003,0.2,0.133,0.114,0.268
2013-04-22,0.001,0.001,0.025,0.172,0.104,0.099,0.249
2013-04-23,0,0,0.033,0.173,0.114,0.109,0.205
2013-04-24,0.006,0,0.043,0.184,0.111,0.115,0.266
2013-04-25,0.001,0,0.011,0.171,0.106,0.102,0.248
2013-04-26,0.001,0,0.031,0.169,0.117,0.111,0.255
2013-04-27,0.009,0.009,0.021,0.193,0.129,0.115,0.243
2013-04-28,0.008,0.003,0.033,0.192,0.138,0.128,0.272
2013-04-29,0.001,0.001,0.025,0.179,0.121,0.113,0.275
2013-04-30,0.008,0.002,0.001,0.175,0.11,0.107,0.275
2013-05-01,0.001,0.001,0.025,0.189,0.114,0.108,0.236
2013-05-02,0.001,0.001,0.061,0.189,0.116,0.114,0.254
2013-05-03,0.003,0.006,0.036,0.16,0.124,0.105,0.253
2013-05-04,0.027,0.004,0.014,0.2,0.134,0.112,0.27
2013-05-05,0.006,0.019,0.004,0.175,0.142,0.111,0.266
2013-05-06,0.005,0.001,0.03,0.166,0.119,0.104,0.267
2013-05-07,0.001,0.001,0.041,0.177,0.125,0.113,0.267
2013-05-08,0,0,0.002,0.157,0.121,0.094,0.269
2013-05-09,0.006,0.001,0.028,0.17,0.108,0.107,0.258
2013-05-10,0.004,0.001,0.016,0.163,0.125,0.086,0.256
2013-05-11,0.004,0.004,0.032,0.195,0.136,0.094,0.269
2013-05-12,0.012,0.001,0.032,0.189,0.126,0.1,0.251
2013-05-13,0.001,0.001,0.031,0.179,0.125,0.082,0.266
2013-05-14,0.001,0,0.018,0.182,0.111,0.088,0.255
2013-05-15,0,0.001,0.033,0.177,0.112,0.093,0.265
2013-05-16,0.004,0.004,0.009,0.17,0.118,0.091,0.258
2013-05-17,0.001,0.001,0.055,0.178,0.115,0.089,0.271
2013-05-18,0.007,0.009,0.044,0.18,0.13,0.1,0.269
2013-05-19,0.034,0.003,0.029,0.187,0.145,0.098,0.269
2013-05-20,0,0,0.005,0.173,0.109,0.093,0.264
2013-05-21,0,0,0.008,0.16,0.102,0.094,0.253
2013-05-22,0.002,0,0.031,0.175,0.116,0.09,0.279
2013-05-23,0.001,0,0.011,0.171,0.112,0.095,0.268
2013-05-24,0.001,0.002,0.027,0.165,0.124,0.09,0.265
2013-05-25,0.023,0.009,0.037,0.196,0.135,0.098,0.28
2013-05-26,0.006,0.005,0.036,0.192,0.139,0.106,0.265
2013-05-27,0,0.002,0.028,0.172,0.113,0.089,0.256
2013-05-28,0.001,0.001,0.036,0.192,0.12,0.111,0.271
2013-05-29,0.001,0,0.023,0.183,0.117,0.112,0.257
2013-05-30,0.002,0.002,0.043,0.186,0.124,0.101,0.258
2013-05-31,0.004,0,0.04,0.186,0.125,0.099,0.271
2013-06-01,0.021,0.003,0.019,0.192,0.137,0.12,0.224
2013-06-02,0.005,0.017,0.008,0.194,0.15,0.131,0.258
2013-06-03,0.001,0.001,0.019,0.183,0.123,0.114,0.288
2013-06-04,0.001,0.002,0.039,0.188,0.123,0.103,0.267
2013-06-05,0.003,0,0.038,0.169,0.116,0.1,0.273
2013-06-06,0.001,0.001,0.029,0.167,0.109,0.093,0.283
2013-06-07,0.003,0,0.023,0.169,0.117,0.104,0.262
2013-06-08,0.004,0.003,0.061,0.193,0.132,0.121,0.293
2013-06-09,0.006,0.001,0.035,0.194,0.137,0.136,0.289
2013-06-10,0.003,0.003,0.038,0.185,0.113,0.098,0.254
2013-06-11,0.001,0,0.043,0.174,0.114,0.099,0.285
2013-06-12,0,0,0.029,0.165,0.119,0.116,0.253
2013-06-13,0,0,0.043,0.175,0.112,0.11,0.252
2013-06-14,0.001,0,0.038,0.162,0.126,0.1,0.278
2013-06-15,0.01,0.013,0.017,0.191,0.136,0.132,0.295
2013-06-16,0.006,0.003,0.015,0.157,0.125,0.123,0.27
2013-06-17,0.005,0.001,0.023,0.18,0.118,0.105,0.284
2013-06-18,0,0,0.033,0.187,0.11,0.104,0.271
2013-06-19,0.006,0,0.036,0.172,0.119,0.099,0.252
2013-06-20,0,0.001,0.024,0.186,0.125,0.106,0.258
2013-06-21,0,0.001,0.028,0.171,0.123,0.115,0.247
2013-06-22,0.001,0.007,0.025,0.186,0.131,0.109,0.277
2013-06-23,0.012,0.002,0.002,0.2,0.141,0.119,0.274
2013-06-24,0.002,0.002,0.016,0.169,0.112,0.111,0.27
2013-06-25,0.001,0,0.025,0.155,0.082,0.108,0.236
2013-06-26,0.001,0,0.001,0.143,0.084,0.096,0.208
2013-06-27,0.001,0.002,0.013,0.158,0.11,0.092,0.258
2013-06-28,0.009,0.005,0.051,0.169,0.125,0.118,0.26
2013-06-29,0.002,0.005,0.024,0.177,0.134,0.123,0.289
2013-06-30,0.007,0.001,0.004,0.176,0.147,0.112,0.264
2013-07-01,0.004,0.004,0.001,0.176,0.111,0.099,0.268
2013-07-02,0.002,0,0.03,0.17,0.115,0.096,0.262
2013-07-03,0.005,0,0.002,0.171,0.103,0.093,0.248
2013-07-04,0.005,0.001,0.024,0.148,0.124,0.085,0.214
2013-07-05,0.009,0.012,0.005,0.164,0.125,0.104,0.233
2013-07-06,0.013,0.007,0.008,0.181,0.133,0.116,0.285
2013-07-07,0.008,0.002,0.013,0.198,0.146,0.124,0.293
2013-07-08,0.002,0.001,0.03,0.178,0.139,0.109,0.255
2013-07-09,0.001,0,0.017,0.191,0.121,0.101,0.272
2013-07-10,0.001,0.001,0.042,0.181,0.119,0.106,0.273
2013-07-11,0.001,0.003,0.022,0.188,0.129,0.112,0.28
2013-07-12,0.004,0,0.001,0.181,0.129,0.119,0.288
2013-07-13,0.003,0.019,0.024,0.187,0.135,0.13,0.286
2013-07-14,0.006,0.001,0.039,0.182,0.14,0.133,0.258
2013-07-15,0.001,0,0.028,0.174,0.124,0.114,0.291
2013-07-16,0.001,0.002,0.065,0.177,0.132,0.113,0.281
2013-07-17,0.008,0,0.05,0.171,0.127,0.114,0.269
2013-07-18,0,0.001,0.029,0.172,0.113,0.107,0.283
2013-07-19,0,0.002,0.02,0.177,0.121,0.112,0.287
2013-07-20,0.017,0.005,0.026,0.183,0.124,0.113,0.291
2013-07-21,0.035,0.018,0,0.208,0.153,0.126,0.277
2013-07-22,0.006,0,0.032,0.177,0.128,0.124,0.293
2013-07-23,0.001,0.001,0.023,0.18,0.131,0.129,0.276
2013-07-24,0.002,0.002,0.019,0.17,0.108,0.108,0.277
2013-07-25,0.003,0.001,0.055,0.185,0.118,0.099,0.27
2013-07-26,0.004,0.003,0.055,0.19,0.127,0.108,0.276
2013-07-27,0.003,0.007,0.005,0.201,0.132,0.121,0.301
2013-07-28,0.013,0.012,0.031,0.207,0.139,0.128,0.282
2013-07-29,0,0,0.034,0.179,0.118,0.114,0.278
2013-07-30,0,0,0.052,0.183,0.116,0.102,0.282
2013-07-31,0,0.001,0.046,0.179,0.124,0.095,0.271
2013-08-01,0,0.002,0.034,0.171,0.121,0.097,0.256
2013-08-02,0.008,0.002,0.014,0.177,0.122,0.099,0.279
2013-08-03,0.012,0.002,0.02,0.174,0.143,0.115,0.298
2013-08-04,0.006,0.009,0.018,0.183,0.14,0.111,0.275
2013-08-05,0.006,0.001,0.036,0.177,0.118,0.111,0.266
2013-08-06,0.001,0.001,0.024,0.175,0.119,0.11,0.284
2013-08-07,0.008,0.001,0,0.184,0.13,0.116,0.283
2013-08-08,0.003,0.001,0.063,0.191,0.123,0.128,0.287
2013-08-09,0.003,0.001,0.033,0.186,0.124,0.112,0.265
2013-08-10,0.007,0.008,0.02,0.203,0.148,0.124,0.289
2013-08-11,0.004,0.014,0.04,0.196,0.162,0.126,0.298
2013-08-12,0.001,0.009,0.042,0.192,0.125,0.122,0.281
2013-08-13,0.001,0,0.06,0.217,0.148,0.121,0.277
2013-08-14,0.003,0,0.071,0.169,0.147,0.111,0.286
2013-08-15,0,0,0.049,0.173,0.129,0.1,0.289
2013-08-16,0.005,0.003,0.047,0.186,0.123,0.1,0.275
2013-08-17,0.095,0.001,0.04,0.195,0.146,0.119,0.279
2013-08-18,0.004,0.003,0.053,0.199,0.164,0.126,0.307
2013-08-19,0.01,0.003,0.04,0.202,0.131,0.115,0.291
2013-08-20,0.003,0.006,0.036,0.175,0.115,0.115,0.271
2013-08-21,0,0.001,0.035,0.171,0.113,0.099,0.266
2013-08-22,0.004,0.005,0,0.178,0.112,0.099,0.289
2013-08-23,0.002,0.032,0.024,0.181,0.134,0.099,0.27
2013-08-24,0.004,0.004,0.013,0.187,0.123,0.116,0.28
2013-08-25,0.008,0.026,0.015,0.192,0.142,0.114,0.29
2013-08-26,0,0.001,0.021,0.2,0.146,0.124,0.303
2013-08-27,0.001,0.001,0.003,0.163,0.124,0.109,0.278
2013-08-28,0,0.002,0.001,0.156,0.098,0.109,0.254
2013-08-29,0.001,0.003,0.034,0.164,0.11,0.102,0.27
2013-08-30,0.009,0.001,0.018,0.172,0.122,0.105,0.248
2013-08-31,0.001,0.012,0.014,0.157,0.13,0.096,0.241
2013-09-01,0.002,0.004,0.017,0.19,0.133,0.118,0.259
2013-09-02,0.001,0.013,0.001,0.167,0.116,0.106,0.26
2013-09-03,0.001,0.003,0.037,0.168,0.114,0.093,0.262
2013-09-04,0,0.001,0.05,0.157,0.11,0.091,0.266
2013-09-05,0.003,0,0.027,0.167,0.123,0.098,0.286
2013-09-06,0.006,0.002,0.016,0.176,0.111,0.094,0.27
2013-09-07,0.005,0.002,0.028,0.181,0.139,0.111,0.26
2013-09-08,0.003,0.004,0.043,0.176,0.143,0.11,0.258
2013-09-09,0.001,0.001,0.017,0.173,0.119,0.099,0.28
2013-09-10,0,0.001,0.028,0.166,0.123,0.095,0.267
2013-09-11,0.001,0,0.008,0.15,0.11,0.088,0.235
2013-09-12,0.003,0,0.053,0.171,0.113,0.101,0.272
2013-09-13,0.002,0.001,0.019,0.159,0.123,0.116,0.273
2013-09-14,0.006,0.006,0.009,0.188,0.14,0.118,0.273
2013-09-15,0.008,0.006,0.001,0.19,0.146,0.135,0.267
2013-09-16,0.001,0.001,0.001,0.147,0.098,0.104,0.263
2013-09-17,0.007,0.004,0.016,0.162,0.113,0.1,0.282
2013-09-18,0,0,0.074,0.173,0.104,0.098,0.272
2013-09-19,0,0.004,0.005,0.177,0.108,0.085,0.275
2013-09-20,0.003,0.003,0.014,0.165,0.101,0.088,0.269
2013-09-21,0.032,0.002,0.029,0.178,0.122,0.107,0.276
2013-09-22,0.004,0.002,0.007,0.171,0.132,0.118,0.274
2013-09-23,0.001,0.001,0.025,0.171,0.125,0.095,0.269
2013-09-24,0.001,0,0.037,0.17,0.11,0.083,0.274
2013-09-25,0,0.001,0.046,0.161,0.119,0.082,0.28
2013-09-26,0,0.004,0.039,0.174,0.124,0.104,0.277
2013-09-27,0.005,0.002,0.023,0.16,0.117,0.096,0.258
2013-09-28,0.001,0.002,0.01,0.169,0.121,0.094,0.271
2013-09-29,0.001,0.002,0.011,0.172,0.112,0.104,0.272
2013-09-30,0,0,0.017,0.151,0.092,0.079,0.266
2013-10-01,0,0,0.015,0.126,0.068,0.076,0.245
2013-10-02,0.002,0.002,0.007,0.155,0.088,0.074,0.266
2013-10-03,0.002,0.003,0.018,0.145,0.089,0.073,0.26
2013-10-04,0.002,0,0.025,0.154,0.114,0.087,0.266
2013-10-05,0.003,0.018,0.034,0.166,0.116,0.084,0.263
2013-10-06,0.007,0.011,0.017,0.17,0.128,0.088,0.267
2013-10-07,0.008,0.007,0.02,0.159,0.106,0.084,0.287
2013-10-08,0.003,0,0.023,0.161,0.097,0.084,0.268
2013-10-09,0.002,0,0.007,0.154,0.107,0.083,0.269
2013-10-10,0.004,0.002,0.024,0.159,0.106,0.085,0.273
2013-10-11,0.003,0,0.028,0.161,0.114,0.095,0.257
2013-10-12,0.001,0.001,0.005,0.186,0.116,0.099,0.247
2013-10-13,0.03,0.009,0.006,0.175,0.125,0.091,0.271
2013-10-14,0.012,0.002,0.043,0.163,0.116,0.106,0.28
2013-10-15,0.003,0,0.027,0.159,0.101,0.097,0.275
2013-10-16,0.005,0.004,0.015,0.164,0.118,0.094,0.262
2013-10-17,0.02,0.001,0.05,0.158,0.139,0.094,0.267
2013-10-18,0.008,0.001,0.047,0.173,0.128,0.114,0.263
2013-10-19,0.009,0.006,0.047,0.17,0.138,0.105,0.259
2013-10-20,0.029,0.002,0.029,0.177,0.15,0.114,0.267
2013-10-21,0,0.002,0.034,0.162,0.13,0.101,0.276
2013-10-22,0.006,0.001,0.055,0.164,0.114,0.098,0.287
2013-10-23,0.001,0.003,0.058,0.154,0.12,0.091,0.28
2013-10-24,0.002,0.002,0.016,0.168,0.106,0.106,0.265
2013-10-25,0,0.001,0.026,0.17,0.125,0.106,0.274
2013-10-26,0.01,0.003,0.016,0.159,0.139,0.111,0.263
2013-10-27,0.008,0.001,0.007,0.175,0.139,0.114,0.277
2013-10-28,0.004,0,0.014,0.171,0.124,0.097,0.271
2013-10-29,0,0,0.031,0.174,0.111,0.093,0.277
2013-10-30,0.001,0.002,0.008,0.164,0.117,0.093,0.272
2013-10-31,0.038,0.012,0.06,0.167,0.124,0.102,0.267
2013-11-01,0.003,0.003,0.023,0.146,0.118,0.095,0.249
2013-11-02,0.084,0.006,0.003,0.185,0.131,0.102,0.272
2013-11-03,0.03,0.002,0.045,0.189,0.14,0.115,0.281
2013-11-04,0.004,0.003,0.024,0.167,0.114,0.096,0.284
2013-11-05,0.009,0.002,0.065,0.152,0.115,0.09,0.268
2013-11-06,0,0.002,0.028,0.165,0.119,0.103,0.266
2013-11-07,0.001,0.001,0.043,0.149,0.111,0.112,0.253
2013-11-08,0.017,0,0.022,0.179,0.115,0.114,0.273
2013-11-09,0.027,0.019,0.009,0.177,0.135,0.097,0.251
2013-11-10,0.03,0.003,0.026,0.174,0.137,0.111,0.275
2013-11-11,0,0,0.037,0.157,0.111,0.094,0.265
2013-11-12,0,0.002,0.027,0.167,0.106,0.102,0.27
2013-11-13,0.001,0.001,0.018,0.168,0.111,0.098,0.273
2013-11-14,0.002,0,0.033,0.162,0.112,0.093,0.269
2013-11-15,0.008,0.002,0.043,0.177,0.12,0.101,0.263
2013-11-16,0.103,0.007,0.038,0.18,0.124,0.104,0.264
2013-11-17,0.007,0.013,0.013,0.176,0.142,0.116,0.247
2013-11-18,0.002,0.01,0.033,0.183,0.118,0.108,0.27
2013-11-19,0.004,0.002,0.043,0.163,0.112,0.094,0.273
2013-11-20,0,0,0.025,0.162,0.098,0.093,0.28
2013-11-21,0.001,0.008,0.029,0.16,0.113,0.104,0.272
2013-11-22,0.003,0.001,0.02,0.151,0.115,0.103,0.268
2013-11-23,0.039,0.003,0.051,0.185,0.129,0.111,0.279
2013-11-24,0.074,0.001,0.016,0.167,0.126,0.099,0.283
2013-11-25,0.091,0.008,0.037,0.167,0.12,0.103,0.286
2013-11-26,0.131,0.002,0.031,0.159,0.117,0.11,0.285
2013-11-27,0.131,0.001,0.039,0.173,0.125,0.103,0.264
2013-11-28,0.144,0.014,0.004,0.165,0.139,0.114,0.262
2013-11-29,0.043,0.013,0.001,0.162,0.133,0.125,0.271
2013-11-30,0.174,0.004,0.022,0.18,0.139,0.116,0.257
2013-12-01,0.11,0.004,0.012,0.158,0.13,0.123,0.238
2013-12-02,0.026,0.008,0.034,0.175,0.129,0.114,0.252
2013-12-03,0.035,0,0.001,0.165,0.114,0.109,0.26
2013-12-04,0.025,0,0.015,0.182,0.115,0.102,0.278
2013-12-05,0.023,0.001,0.014,0.146,0.101,0.102,0.259
2013-12-06,0.023,0.001,0.041,0.163,0.123,0.108,0.246
2013-12-07,0.177,0.001,0.013,0.194,0.125,0.11,0.27
2013-12-08,0.214,0.007,0.043,0.168,0.136,0.111,0.262
2013-12-09,0.091,0,0.033,0.161,0.115,0.102,0.251
2013-12-10,0.02,0,0.028,0.168,0.114,0.122,0.279
2013-12-11,0.032,0.003,0.066,0.171,0.106,0.108,0.274
2013-12-12,0.033,0,0.023,0.167,0.108,0.115,0.275
2013-12-13,0.04,0.004,0.014,0.168,0.131,0.106,0.271
2013-12-14,0.024,0.001,0.029,0.183,0.135,0.126,0.274
2013-12-15,0.216,0.006,0,0.181,0.145,0.134,0.272
2013-12-16,0.024,0.006,0.015,0.183,0.127,0.114,0.28
2013-12-17,0.007,0,0.015,0.178,0.125,0.106,0.297
2013-12-18,0.017,0.001,0,0.172,0.117,0.099,0.292
2013-12-19,0.019,0.002,0.023,0.175,0.119,0.116,0.284
2013-12-20,0.017,0.001,0.026,0.153,0.124,0.098,0.284
2013-12-21,0.04,0.001,0.026,0.201,0.152,0.131,0.283
2013-12-22,0.238,0.002,0.03,0.185,0.152,0.115,0.268
2013-12-23,0.119,0.031,0.049,0.175,0.125,0.11,0.274
2013-12-24,0.013,0.01,0.048,0.178,0.118,0.118,0.268
2013-12-25,0.04,0.003,0.011,0.175,0.156,0.122,0.253
2013-12-26,0.004,0.007,0.031,0.178,0.141,0.123,0.288
2013-12-27,0.038,0.003,0.067,0.182,0.143,0.133,0.297
2013-12-28,0.057,0.003,0.033,0.192,0.149,0.122,0.305
2013-12-29,0.25,0.003,0.037,0.184,0.145,0.121,0.291
2013-12-30,0.013,0.001,0.039,0.176,0.138,0.127,0.28
2013-12-31,0.012,0.01,0.037,0.179,0.146,0.127,0.272
2014-01-01,0.152,0.005,0.043,0.162,0.133,0.105,0.224
2014-01-02,0.063,0.007,0.06,0.164,0.122,0.119,0.276
2014-01-03,0.099,0.01,0.068,0.175,0.129,0.12,0.282
2014-01-04,0.136,0.003,0.04,0.185,0.151,0.137,0.296
2014-01-05,0.281,0.005,0.007,0.177,0.154,0.144,0.28
2014-01-06,0.032,0,0.03,0.171,0.122,0.119,0.274
2014-01-07,0.024,0,0.011,0.176,0.119,0.112,0.275
2014-01-08,0.018,0,0.033,0.182,0.122,0.109,0.274
2014-01-09,0.026,0,0.066,0.179,0.137,0.116,0.274
2014-01-10,0.035,0.001,0.029,0.164,0.126,0.11,0.291
2014-01-11,0.178,0.002,0.045,0.178,0.138,0.127,0.27
2014-01-12,0.107,0.001,0.002,0.171,0.151,0.134,0.285
2014-01-13,0.033,0,0.063,0.177,0.147,0.111,0.282
2014-01-14,0.003,0,0.043,0.16,0.117,0.106,0.284
2014-01-15,0.001,0.002,0.029,0.165,0.109,0.104,0.275
2014-01-16,0.003,0,0.059,0.163,0.119,0.113,0.272
2014-01-17,0,0.012,0.018,0.164,0.111,0.115,0.283
2014-01-18,0.01,0.004,0.079,0.183,0.141,0.119,0.278
2014-01-19,0.014,0.005,0.049,0.175,0.147,0.116,0.269
2014-01-20,0.003,0,0.047,0.179,0.133,0.133,0.274
2014-01-21,0.001,0,0.035,0.157,0.116,0.107,0.281
2014-01-22,0.003,0,0.023,0.168,0.109,0.101,0.289
2014-01-23,0.003,0,0.039,0.173,0.118,0.119,0.281
2014-01-24,0.001,0,0.041,0.164,0.126,0.108,0.293
2014-01-25,0.002,0.001,0.027,0.19,0.139,0.128,0.287
2014-01-26,0.001,0.005,0.037,0.191,0.139,0.123,0.285
2014-01-27,0.005,0.005,0.054,0.18,0.152,0.122,0.284
2014-01-28,0.001,0.002,0.022,0.166,0.109,0.099,0.272
2014-01-29,0.003,0.003,0.031,0.138,0.087,0.081,0.259
2014-01-30,0.038,0,0.051,0.166,0.109,0.104,0.281
2014-01-31,0.024,0.002,0.04,0.165,0.12,0.113,0.275
2014-02-01,0.103,0.004,0.07,0.199,0.122,0.117,0.315
2014-02-02,0.093,0.003,0.033,0.169,0.135,0.118,0.265
2014-02-03,0.019,0.005,0.048,0.174,0.143,0.127,0.259
2014-02-04,0.017,0,0.047,0.151,0.111,0.097,0.271
2014-02-05,0,0.003,0.009,0.153,0.107,0.099,0.268
2014-02-06,0.008,0.001,0.038,0.153,0.109,0.093,0.268
2014-02-07,0.034,0.011,0.02,0.153,0.113,0.111,0.275
2014-02-08,0.018,0.001,0.03,0.182,0.14,0.126,0.276
2014-02-09,0.096,0.001,0.044,0.189,0.149,0.119,0.297
2014-02-10,0.05,0.001,0.036,0.169,0.126,0.098,0.27
