date,Democrats,Republicans,Media,Public,Democratic_Supporters,Republican_Supporters,Random_Users
2013-03-02,0.152,0.007,0.121,0.114,0.228,0.038,0.066
2013-03-03,0.172,0.013,0.109,0.095,0.218,0.034,0.102
2013-03-04,0.23,0.003,0.106,0.137,0.269,0.034,0.117
2013-03-05,0.203,0,0.116,0.114,0.265,0.041,0.099
2013-03-06,0.205,0.006,0.068,0.113,0.252,0.02,0.109
2013-03-07,0.2,0.003,0.07,0.09,0.243,0.002,0.103
2013-03-08,0.237,0.001,0.131,0.134,0.272,0.047,0.114
2013-03-09,0.127,0.003,0.145,0.093,0.243,0.034,0.116
2013-03-10,0.21,0.003,0.12,0.105,0.22,0.024,0.075
2013-03-11,0.294,0.001,0.18,0.131,0.266,0.065,0.091
2013-03-12,0.228,0.002,0.122,0.145,0.261,0.051,0.101
2013-03-13,0.226,0.003,0.129,0.126,0.229,0.037,0.093
2013-03-14,0.209,0.009,0.163,0.145,0.294,0.046,0.1
2013-03-15,0.213,0.004,0.113,0.114,0.252,0.033,0.076
2013-03-16,0.19,0.014,0.121,0.108,0.228,0.036,0.093
2013-03-17,0.171,0.022,0.15,0.116,0.215,0.038,0.084
2013-03-18,0.249,0.001,0.145,0.122,0.269,0.033,0.085
2013-03-19,0.205,0.011,0.123,0.129,0.252,0.045,0.102
2013-03-20,0.222,0.015,0.12,0.126,0.246,0.035,0.109
2013-03-21,0.195,0.003,0.119,0.12,0.266,0.048,0.123
2013-03-22,0.212,0,0.095,0.122,0.25,0.042,0.084
2013-03-23,0.202,0.006,0.139,0.095,0.218,0.038,0.07
2013-03-24,0.166,0.01,0.139,0.088,0.187,0.03,0.064
2013-03-25,0.206,0.003,0.096,0.121,0.239,0.039,0.083
2013-03-26,0.198,0.001,0.112,0.14,0.245,0.05,0.115
2013-03-27,0.222,0.011,0.048,0.129,0.245,0.049,0.131
2013-03-28,0.22,0.001,0.164,0.118,0.264,0.045,0.086
2013-03-29,0.212,0.015,0.125,0.115,0.244,0.034,0.068
2013-03-30,0.172,0.001,0.117,0.075,0.198,0.031,0.064
2013-03-31,0.126,0.003,0.092,0.073,0.154,0.037,0.038
2013-04-01,0.211,0.013,0.103,0.116,0.231,0.035,0.078
2013-04-02,0.242,0.012,0.154,0.14,0.237,0.047,0.096
2013-04-03,0.236,0.012,0.133,0.134,0.249,0.05,0.103
2013-04-04,0.249,0.003,0.1,0.126,0.263,0.039,0.075
2013-04-05,0.22,0.003,0.127,0.12,0.251,0.058,0.101
2013-04-06,0.193,0.032,0.108,0.103,0.245,0.046,0.074
2013-04-07,0.177,0.01,0.14,0.086,0.222,0.043,0.089
2013-04-08,0.229,0.007,0.114,0.12,0.251,0.048,0.067
2013-04-09,0.164,0.005,0.08,0.12,0.238,0.03,0.098
2013-04-10,0.209,0.002,0.132,0.132,0.259,0.047,0.107
2013-04-11,0.196,0.003,0.061,0.117,0.241,0.032,0.083
2013-04-12,0.205,0.001,0.133,0.107,0.243,0.038,0.109
2013-04-13,0.213,0.046,0.044,0.096,0.227,0.028,0.071
2013-04-14,0.193,0.001,0.056,0.089,0.205,0.02,0.048
2013-04-15,0.168,0.012,0.009,0.07,0.167,0.02,0.082
2013-04-16,0.206,0.002,0.022,0.108,0.211,0.027,0.078
2013-04-17,0.174,0.001,0.042,0.089,0.154,0.012,0.081
2013-04-18,0.166,0.003,0.042,0.111,0.158,0.02,0.067
2013-04-19,0.191,0.032,0.067,0.091,0.144,0.023,0.052
2013-04-20,0.167,0.001,0.042,0.093,0.16,0.024,0.074
2013-04-21,0.122,0.007,0.079,0.087,0.188,0.042,0.091
2013-04-22,0.231,0.006,0.028,0.114,0.252,0.027,0.092
2013-04-23,0.241,0,0.088,0.124,0.24,0.03,0.043
2013-04-24,0.244,0.002,0.111,0.131,0.246,0.026,0.109
2013-04-25,0.219,0.002,0.128,0.127,0.278,0.029,0.077
2013-04-26,0.211,0.001,0.14,0.129,0.252,0.047,0.081
2013-04-27,0.141,0.03,0.06,0.088,0.201,0.047,0.086
2013-04-28,0.195,0.002,0.063,0.098,0.203,0.035,0.079
2013-04-29,0.246,0.007,0.131,0.117,0.272,0.048,0.093
2013-04-30,0.25,0.005,0.151,0.13,0.266,0.044,0.099
2013-05-01,0.246,0.018,0.076,0.126,0.277,0.042,0.089
2013-05-02,0.255,0.001,0.099,0.12,0.27,0.057,0.108
2013-05-03,0.239,0.017,0.098,0.121,0.238,0.038,0.079
2013-05-04,0.169,0.002,0.113,0.099,0.206,0.035,0.053
2013-05-05,0.147,0.003,0.071,0.094,0.185,0.016,0.079
2013-05-06,0.241,0.002,0.104,0.125,0.239,0.015,0.091
2013-05-07,0.247,0.012,0.086,0.118,0.25,0.021,0.084
2013-05-08,0.219,0.001,0.074,0.127,0.246,0.027,0.087
2013-05-09,0.221,0,0.114,0.131,0.273,0.037,0.105
2013-05-10,0.246,0.007,0.136,0.105,0.244,0.014,0.082
2013-05-11,0.202,0.004,0.195,0.104,0.212,0.021,0.068
2013-05-12,0.101,0.004,0.067,0.092,0.21,0.016,0.084
2013-05-13,0.235,0.001,0.057,0.114,0.218,0.015,0.071
2013-05-14,0.218,0.001,0.105,0.106,0.253,0.006,0.096
2013-05-15,0.22,0.001,0.111,0.116,0.241,0.017,0.097
2013-05-16,0.16,0.001,0.169,0.137,0.259,0.014,0.057
2013-05-17,0.232,0.001,0.109,0.104,0.225,0.019,0.076
2013-05-18,0.183,0.015,0.119,0.121,0.225,0.018,0.067
2013-05-19,0.221,0.016,0.095,0.096,0.185,0.013,0.064
2013-05-20,0.213,0.006,0.041,0.121,0.222,0.015,0.07
2013-05-21,0.218,0,0.11,0.126,0.23,0.03,0.075
2013-05-22,0.209,0.002,0.186,0.129,0.259,0.021,0.085
2013-05-23,0.182,0.004,0.146,0.143,0.255,0.026,0.059
2013-05-24,0.222,0.003,0.098,0.128,0.234,0.03,0.066
2013-05-25,0.165,0.001,0.153,0.108,0.204,0.03,0.056
2013-05-26,0.134,0.002,0.214,0.11,0.193,0.048,0.062
2013-05-27,0.051,0.005,0.079,0.097,0.197,0.032,0.058
2013-05-28,0.223,0.007,0.088,0.149,0.246,0.034,0.078
2013-05-29,0.236,0.001,0.124,0.136,0.254,0.054,0.083
2013-05-30,0.2,0,0.127,0.106,0.262,0.05,0.073
2013-05-31,0.213,0.01,0.134,0.121,0.241,0.045,0.079
2013-06-01,0.202,0.015,0.136,0.102,0.207,0.029,0.066
2013-06-02,0.201,0.001,0.102,0.111,0.185,0.021,0.077
2013-06-03,0.22,0.001,0.094,0.134,0.239,0.044,0.101
2013-06-04,0.233,0.001,0.109,0.138,0.25,0.046,0.079
2013-06-05,0.203,0,0.136,0.145,0.249,0.034,0.084
2013-06-06,0.167,0.001,0.103,0.134,0.238,0.011,0.068
2013-06-07,0.269,0.001,0.133,0.116,0.232,0.016,0.081
2013-06-08,0.167,0.004,0.145,0.115,0.2,0.025,0.08
2013-06-09,0.177,0.007,0.077,0.109,0.19,0.009,0.044
2013-06-10,0.121,0.002,0.007,0.114,0.224,0.02,0.066
2013-06-11,0.227,0.004,0.054,0.137,0.229,0.022,0.071
2013-06-12,0.206,0.002,0.096,0.143,0.248,0.028,0.071
2013-06-13,0.193,0.01,0.113,0.133,0.244,0.02,0.063
2013-06-14,0.224,0,0.124,0.112,0.267,0.035,0.069
2013-06-15,0.218,0.001,0.093,0.12,0.213,0.02,0.092
2013-06-16,0.135,0.001,0.125,0.088,0.197,0.031,0.07
2013-06-17,0.258,0.006,0.12,0.117,0.252,0.033,0.064
2013-06-18,0.23,0.024,0.099,0.125,0.255,0.045,0.086
2013-06-19,0.228,0.007,0.058,0.112,0.25,0.025,0.061
2013-06-20,0.178,0.008,0.094,0.102,0.269,0.033,0.076
2013-06-21,0.209,0.007,0.081,0.118,0.255,0.026,0.056
2013-06-22,0.23,0.006,0.141,0.103,0.241,0.034,0.075
2013-06-23,0.193,0.001,0.11,0.089,0.188,0.026,0.053
2013-06-24,0.222,0.009,0.046,0.111,0.247,0.019,0.063
2013-06-25,0.172,0,0.13,0.124,0.231,0.028,0.074
2013-06-26,0.128,0.001,0.072,0.13,0.193,0.035,0.082
2013-06-27,0.16,0.003,0.063,0.127,0.234,0.024,0.097
2013-06-28,0.2,0.003,0.127,0.123,0.241,0.046,0.082
2013-06-29,0.185,0.001,0.129,0.114,0.197,0.027,0.056
2013-06-30,0.113,0.002,0.138,0.087,0.207,0.033,0.067
2013-07-01,0.168,0.021,0.078,0.116,0.232,0.036,0.074
2013-07-02,0.207,0.005,0.126,0.141,0.223,0.043,0.083
2013-07-03,0.241,0.005,0.102,0.094,0.209,0.012,0.075
2013-07-04,0.063,0.004,0.027,0.086,0.175,0.016,0.061
2013-07-05,0.156,0.011,0.094,0.095,0.177,0.031,0.048
2013-07-06,0.177,0.024,0.219,0.092,0.191,0.033,0.07
2013-07-07,0.158,0.003,0.147,0.078,0.164,0.015,0.039
2013-07-08,0.231,0,0.099,0.112,0.25,0.038,0.074
2013-07-09,0.205,0,0.187,0.11,0.25,0.048,0.09
2013-07-10,0.226,0.002,0.068,0.14,0.237,0.051,0.079
2013-07-11,0.197,0.003,0.148,0.116,0.246,0.034,0.075
2013-07-12,0.286,0.003,0.11,0.136,0.25,0.051,0.08
2013-07-13,0.188,0.013,0.103,0.116,0.21,0.044,0.097
2013-07-14,0.212,0.008,0.087,0.115,0.192,0.06,0.066
2013-07-15,0.285,0,0.142,0.144,0.259,0.068,0.093
2013-07-16,0.263,0.003,0.126,0.14,0.24,0.069,0.074
2013-07-17,0.211,0.001,0.112,0.139,0.252,0.065,0.099
2013-07-18,0.227,0.003,0.16,0.157,0.259,0.054,0.088
2013-07-19,0.217,0.007,0.125,0.129,0.253,0.071,0.079
2013-07-20,0.196,0.001,0.197,0.121,0.222,0.068,0.072
2013-07-21,0.235,0.003,0.19,0.119,0.208,0.063,0.057
2013-07-22,0.244,0.003,0.126,0.122,0.244,0.072,0.081
2013-07-23,0.22,0.006,0.149,0.126,0.258,0.063,0.091
2013-07-24,0.195,0.002,0.083,0.131,0.272,0.061,0.096
2013-07-25,0.214,0.009,0.132,0.137,0.259,0.043,0.081
2013-07-26,0.234,0,0.114,0.136,0.274,0.058,0.072
2013-07-27,0.188,0.006,0.151,0.099,0.239,0.034,0.069
2013-07-28,0.192,0.009,0.14,0.1,0.214,0.028,0.051
2013-07-29,0.292,0.029,0.099,0.133,0.284,0.064,0.077
2013-07-30,0.215,0.002,0.081,0.137,0.239,0.055,0.064
2013-07-31,0.193,0.006,0.151,0.132,0.254,0.045,0.093
2013-08-01,0.23,0.007,0.07,0.131,0.265,0.049,0.112
2013-08-02,0.203,0.001,0.131,0.122,0.254,0.034,0.08
2013-08-03,0.216,0.038,0.159,0.085,0.214,0.04,0.09
2013-08-04,0.177,0.009,0.156,0.11,0.226,0.046,0.058
2013-08-05,0.277,0.001,0.123,0.129,0.266,0.04,0.098
2013-08-06,0.197,0.005,0.063,0.127,0.266,0.046,0.099
2013-08-07,0.23,0.013,0.104,0.124,0.247,0.057,0.073
2013-08-08,0.258,0.003,0.137,0.137,0.247,0.038,0.088
2013-08-09,0.264,0.003,0.061,0.127,0.243,0.046,0.074
2013-08-10,0.235,0.001,0.215,0.087,0.235,0.043,0.068
2013-08-11,0.207,0.004,0.131,0.09,0.22,0.053,0.043
2013-08-12,0.245,0.001,0.127,0.13,0.255,0.05,0.073
2013-08-13,0.279,0.001,0.197,0.087,0.256,0.046,0.083
2013-08-14,0.268,0.002,0.138,0.128,0.272,0.042,0.077
2013-08-15,0.264,0.008,0.145,0.111,0.253,0.04,0.073
2013-08-16,0.213,0.002,0.073,0.122,0.25,0.033,0.094
2013-08-17,0.208,0.008,0.17,0.113,0.221,0.049,0.083
2013-08-18,0.144,0.035,0.098,0.09,0.207,0.044,0.063
2013-08-19,0.218,0.006,0.17,0.104,0.239,0.036,0.091
2013-08-20,0.231,0.002,0.076,0.134,0.273,0.042,0.09
2013-08-21,0.224,0.012,0.097,0.12,0.249,0.035,0.075
2013-08-22,0.207,0.003,0.16,0.134,0.261,0.046,0.098
2013-08-23,0.224,0.002,0.132,0.107,0.22,0.047,0.071
2013-08-24,0.169,0.018,0.111,0.12,0.232,0.043,0.073
2013-08-25,0.121,0.014,0.004,0.096,0.193,0.046,0.058
2013-08-26,0.187,0.003,0.097,0.097,0.244,0.048,0.07
2013-08-27,0.238,0.003,0.086,0.139,0.246,0.032,0.097
2013-08-28,0.175,0,0.083,0.118,0.238,0.033,0.091
2013-08-29,0.192,0.005,0.09,0.144,0.271,0.055,0.104
2013-08-30,0.243,0.007,0.112,0.103,0.233,0.023,0.071
2013-08-31,0.151,0.003,0.062,0.098,0.187,0.024,0.077
2013-09-01,0.109,0.008,0.084,0.08,0.184,0.019,0.066
2013-09-02,0.149,0.002,0.11,0.108,0.221,0.019,0.071
2013-09-03,0.198,0.004,0.098,0.115,0.242,0.024,0.137
2013-09-04,0.19,0.004,0.104,0.115,0.255,0.027,0.108
2013-09-05,0.228,0.002,0.115,0.123,0.251,0.044,0.09
2013-09-06,0.205,0.009,0.097,0.095,0.241,0.034,0.063
2013-09-07,0.179,0.002,0.163,0.094,0.215,0.041,0.069
2013-09-08,0.122,0.006,0.05,0.085,0.203,0.028,0.05
2013-09-09,0.27,0.005,0.116,0.1,0.241,0.042,0.094
2013-09-10,0.224,0.002,0.243,0.127,0.252,0.03,0.08
2013-09-11,0.142,0.002,0.154,0.118,0.223,0.02,0.087
2013-09-12,0.221,0.001,0.121,0.146,0.248,0.035,0.094
2013-09-13,0.219,0.002,0.168,0.142,0.248,0.034,0.081
2013-09-14,0.16,0.005,0.177,0.092,0.197,0.018,0.048
2013-09-15,0.136,0.002,0.059,0.078,0.169,0.039,0.065
2013-09-16,0.182,0.011,0.056,0.093,0.223,0.038,0.084
2013-09-17,0.215,0.001,0.199,0.121,0.256,0.027,0.093
2013-09-18,0.246,0.002,0.119,0.121,0.255,0.022,0.098
2013-09-19,0.165,0.011,0.134,0.127,0.241,0.044,0.088
2013-09-20,0.173,0,0.136,0.128,0.245,0.049,0.089
2013-09-21,0.194,0.01,0.075,0.116,0.231,0.023,0.068
2013-09-22,0.144,0.001,0.086,0.086,0.172,0.025,0.043
2013-09-23,0.245,0.001,0.075,0.116,0.242,0.026,0.075
2013-09-24,0.23,0.002,0.092,0.122,0.242,0.011,0.091
2013-09-25,0.216,0,0.077,0.093,0.22,0.001,0.072
2013-09-26,0.208,0.005,0.175,0.132,0.259,0.02,0.106
2013-09-27,0.195,0.001,0.07,0.11,0.251,0.007,0.102
2013-09-28,0.135,0.005,0.156,0.09,0.197,0.026,0.066
2013-09-29,0.089,0.001,0.066,0.085,0.155,0.013,0.057
2013-09-30,0.101,0.003,0.094,0.106,0.188,0.016,0.073
2013-10-01,0.108,0,0.102,0.096,0.176,0.018,0.087
2013-10-02,0.107,0.001,0.145,0.135,0.209,0.03,0.082
2013-10-03,0.145,0.001,0.125,0.116,0.206,0.023,0.077
2013-10-04,0.145,0.005,0.146,0.121,0.207,0.036,0.086
2013-10-05,0.099,0.009,0.118,0.085,0.177,0.02,0.045
2013-10-06,0.111,0.007,0.102,0.084,0.147,0.015,0.077
2013-10-07,0.161,0.002,0.117,0.117,0.209,0.017,0.091
2013-10-08,0.139,0.002,0.14,0.114,0.221,0.026,0.102
2013-10-09,0.155,0.001,0.136,0.12,0.232,0.034,0.101
2013-10-10,0.166,0.005,0.074,0.118,0.223,0.028,0.094
2013-10-11,0.182,0.006,0.14,0.106,0.213,0.023,0.082
2013-10-12,0.071,0.003,0.065,0.061,0.172,0.014,0.062
2013-10-13,0.125,0.001,0.097,0.082,0.158,0.014,0.056
2013-10-14,0.174,0.013,0.111,0.096,0.178,0.021,0.089
2013-10-15,0.113,0.004,0.128,0.099,0.174,0.024,0.105
2013-10-16,0.141,0.003,0.09,0.119,0.19,0.012,0.1
2013-10-17,0.143,0.001,0.078,0.125,0.203,0.011,0.128
2013-10-18,0.23,0.002,0.121,0.125,0.225,0.034,0.105
2013-10-19,0.29,0.018,0.06,0.086,0.194,0.028,0.051
2013-10-20,0.153,0.038,0.15,0.085,0.166,0.027,0.064
2013-10-21,0.212,0.001,0.131,0.118,0.249,0.032,0.085
2013-10-22,0.251,0.002,0.166,0.122,0.274,0.029,0.069
2013-10-23,0.243,0.01,0.132,0.12,0.265,0.037,0.107
2013-10-24,0.201,0.002,0.148,0.115,0.245,0.04,0.077
2013-10-25,0.267,0.004,0.223,0.139,0.269,0.032,0.094
2013-10-26,0.189,0.001,0.14,0.13,0.248,0.038,0.071
2013-10-27,0.16,0.002,0.147,0.083,0.184,0.022,0.056
2013-10-28,0.219,0.002,0.049,0.105,0.234,0.014,0.098
2013-10-29,0.203,0.007,0.209,0.118,0.258,0.022,0.077
2013-10-30,0.223,0.004,0.182,0.119,0.265,0.018,0.073
2013-10-31,0.245,0.006,0.135,0.112,0.22,0.025,0.074
2013-11-01,0.241,0.009,0.129,0.129,0.252,0.034,0.074
2013-11-02,0.165,0.009,0.124,0.089,0.212,0.023,0.076
2013-11-03,0.146,0.022,0.055,0.097,0.198,0.024,0.066
2013-11-04,0.189,0.014,0.162,0.138,0.26,0.032,0.086
2013-11-05,0.206,0.009,0.138,0.14,0.237,0.017,0.08
2013-11-06,0.242,0.01,0.23,0.147,0.26,0.033,0.079
2013-11-07,0.175,0.009,0.105,0.139,0.254,0.029,0.113
2013-11-08,0.221,0.003,0.129,0.123,0.239,0.021,0.072
2013-11-09,0.126,0.016,0.13,0.109,0.223,0.032,0.085
2013-11-10,0.117,0.005,0.117,0.106,0.187,0.024,0.082
2013-11-11,0.108,0,0.168,0.117,0.239,0.043,0.099
2013-11-12,0.245,0.002,0.097,0.134,0.28,0.035,0.111
2013-11-13,0.203,0.001,0.122,0.128,0.271,0.043,0.11
2013-11-14,0.257,0.001,0.125,0.133,0.263,0.01,0.096
2013-11-15,0.22,0.002,0.15,0.123,0.264,0.023,0.11
2013-11-16,0.188,0.007,0.169,0.105,0.244,0.025,0.084
2013-11-17,0.133,0.024,0.086,0.085,0.19,0.029,0.064
2013-11-18,0.271,0.023,0.115,0.122,0.255,0.04,0.083
2013-11-19,0.246,0.002,0.117,0.12,0.262,0.024,0.08
2013-11-20,0.241,0.002,0.086,0.15,0.273,0.029,0.102
2013-11-21,0.236,0.004,0.103,0.136,0.227,0.03,0.105
2013-11-22,0.26,0.001,0.082,0.1,0.239,0.027,0.102
2013-11-23,0.253,0.001,0.108,0.098,0.225,0.032,0.059
2013-11-24,0.162,0.005,0.103,0.081,0.161,0.019,0.057
2013-11-25,0.283,0.012,0.14,0.125,0.233,0.043,0.082
2013-11-26,0.222,0.004,0.085,0.137,0.248,0.034,0.075
2013-11-27,0.201,0.019,0.049,0.134,0.242,0.032,0.069
2013-11-28,0.114,0.017,0.105,0.081,0.188,0.03,0.066
2013-11-29,0.123,0.007,0.116,0.113,0.214,0.042,0.062
2013-11-30,0.142,0.001,0.089,0.096,0.198,0.035,0.059
2013-12-01,0.202,0.004,0.163,0.096,0.181,0.029,0.055
2013-12-02,0.227,0.004,0.15,0.12,0.256,0.043,0.082
2013-12-03,0.244,0.004,0.145,0.149,0.297,0.048,0.094
2013-12-04,0.244,0.003,0.134,0.131,0.271,0.038,0.078
2013-12-05,0.194,0.02,0.126,0.14,0.258,0.046,0.083
2013-12-06,0.227,0.013,0.095,0.108,0.229,0.027,0.071
2013-12-07,0.166,0.001,0.055,0.087,0.206,0.021,0.049
2013-12-08,0.215,0.004,0.079,0.068,0.155,0.035,0.066
2013-12-09,0.264,0.003,0.202,0.12,0.267,0.044,0.101
2013-12-10,0.266,0.009,0.161,0.135,0.256,0.044,0.103
2013-12-11,0.186,0.001,0.097,0.129,0.278,0.032,0.109
2013-12-12,0.175,0.001,0.103,0.123,0.253,0.043,0.091
2013-12-13,0.19,0.007,0.082,0.133,0.254,0.038,0.093
2013-12-14,0.132,0.034,0.151,0.106,0.23,0.037,0.067
2013-12-15,0.167,0.006,0.11,0.102,0.199,0.031,0.065
2013-12-16,0.27,0.002,0.144,0.111,0.242,0.041,0.083
2013-12-17,0.223,0.002,0.133,0.121,0.242,0.042,0.062
2013-12-18,0.224,0.005,0.144,0.114,0.247,0.051,0.085
2013-12-19,0.251,0.001,0.059,0.1,0.252,0.01,0.075
2013-12-20,0.244,0,0.142,0.109,0.223,0.018,0.069
2013-12-21,0.202,0.018,0.163,0.092,0.187,0.029,0.064
2013-12-22,0.185,0.008,0.073,0.053,0.176,0.014,0.04
2013-12-23,0.184,0.016,0.164,0.095,0.201,0.017,0.047
2013-12-24,0.154,0.024,0.191,0.087,0.205,0.01,0.054
2013-12-25,0.079,0.001,0.16,0.06,0.125,0.017,0.019
2013-12-26,0.196,0.026,0.216,0.092,0.193,0.034,0.068
2013-12-27,0.232,0.025,0.145,0.105,0.232,0.038,0.075
2013-12-28,0.143,0.019,0.142,0.108,0.226,0.034,0.06
2013-12-29,0.159,0.003,0.189,0.077,0.169,0.034,0.042
2013-12-30,0.221,0.002,0.132,0.098,0.214,0.045,0.065
2013-12-31,0.174,0.02,0.056,0.103,0.222,0.062,0.065
2014-01-01,0.181,0.019,0.136,0.089,0.184,0.047,0.072
2014-01-02,0.225,0.002,0.216,0.116,0.238,0.046,0.072
2014-01-03,0.251,0.001,0.215,0.116,0.206,0.039,0.069
2014-01-04,0.22,0.012,0.127,0.089,0.19,0.037,0.052
2014-01-05,0.237,0.015,0.162,0.084,0.174,0.032,0.05
2014-01-06,0.218,0.005,0.212,0.124,0.235,0.053,0.068
2014-01-07,0.163,0.009,0.183,0.122,0.224,0.047,0.076
2014-01-08,0.208,0,0.162,0.119,0.261,0.052,0.081
2014-01-09,0.199,0.003,0.121,0.123,0.235,0.06,0.08
2014-01-10,0.214,0.001,0.08,0.135,0.228,0.043,0.059
2014-01-11,0.198,0.029,0,0.078,0.179,0.047,0.074
2014-01-12,0.177,0.007,0.033,0.083,0.168,0.041,0.058
2014-01-13,0.29,0.005,0.097,0.138,0.245,0.047,0.083
2014-01-14,0.247,0.001,0.171,0.141,0.237,0.039,0.095
2014-01-15,0.149,0.003,0.098,0.132,0.246,0.032,0.111
2014-01-16,0.263,0.002,0.16,0.157,0.239,0.039,0.094
2014-01-17,0.248,0.006,0.164,0.128,0.259,0.044,0.081
2014-01-18,0.256,0.045,0.036,0.123,0.236,0.047,0.042
2014-01-19,0.199,0.01,0.052,0.094,0.176,0.041,0.039
2014-01-20,0.172,0.009,0.136,0.099,0.192,0.042,0.071
2014-01-21,0.245,0.011,0.084,0.115,0.251,0.044,0.079
2014-01-22,0.239,0.016,0.162,0.151,0.252,0.064,0.084
2014-01-23,0.254,0.001,0.099,0.128,0.263,0.036,0.078
2014-01-24,0.179,0.002,0.138,0.132,0.261,0.05,0.076
2014-01-25,0.241,0.014,0.182,0.128,0.223,0.033,0.059
2014-01-26,0.141,0.011,0.167,0.108,0.219,0.037,0.066
2014-01-27,0.246,0.002,0.157,0.111,0.233,0.045,0.078
2014-01-28,0.192,0.003,0.174,0.148,0.27,0.039,0.087
2014-01-29,0.148,0.001,0.138,0.151,0.243,0.016,0.098
2014-01-30,0.213,0,0.104,0.132,0.276,0.06,0.072
2014-01-31,0.242,0.002,0.142,0.156,0.255,0.065,0.081
2014-02-01,0.217,0.002,0.064,0.12,0.237,0.036,0.084
2014-02-02,0.208,0.019,0.048,0.089,0.165,0.021,0.057
