date,Democrats,Republicans,Media,Public,Democratic_Supporters,Republican_Supporters,Random_Users
2013-05-22,0.001,0.202,0.039,0,0.003,0.036,0
2013-05-23,0,0.249,0.012,0,0.003,0.046,0
2013-05-24,0.001,0.207,0.095,0,0.003,0.03,0
2013-05-25,0.003,0.169,0.054,0,0.001,0.023,0
2013-05-26,0.002,0.104,0.106,0,0,0.023,0
2013-05-27,0,0.064,0.121,0,0.001,0.014,0
2013-05-28,0.002,0.175,0.137,0,0.009,0.027,0
2013-05-29,0.007,0.22,0.047,0,0.006,0.04,0
2013-05-30,0.001,0.183,0.079,0,0,0.037,0
2013-05-31,0.001,0.204,0.04,0,0.008,0.033,0
2013-06-01,0.006,0.104,0.02,0,0.003,0.012,0
2013-06-02,0.002,0.041,0.062,0,0.001,0.022,0
2013-06-03,0.003,0.233,0.086,0,0.013,0.014,0
2013-06-04,0.002,0.236,0.024,0,0.007,0.031,0
2013-06-05,0,0.189,0.088,0,0.013,0.04,0
2013-06-06,0.003,0.218,0.019,0,0.007,0.041,0
2013-06-07,0.008,0.237,0.06,0,0.001,0.045,0
2013-06-08,0.002,0.157,0.109,0,0.001,0.028,0
2013-06-09,0.001,0.156,0.056,0,0.002,0.018,0
2013-06-10,0.002,0.211,0.057,0,0,0.043,0
2013-06-11,0.002,0.184,0.141,0,0.01,0.057,0
2013-06-12,0.002,0.214,0.034,0,0.001,0.04,0
2013-06-13,0.005,0.172,0.044,0,0.001,0.034,0
2013-06-14,0.002,0.127,0.023,0,0.001,0.03,0
2013-06-15,0.004,0.177,0.098,0,0,0.012,0
2013-06-16,0.001,0.116,0.141,0,0,0.009,0
2013-06-17,0.011,0.223,0.078,0,0,0.046,0.001
2013-06-18,0.002,0.254,0.072,0,0.003,0.044,0
2013-06-19,0.007,0.194,0.054,0,0.003,0.05,0
2013-06-20,0.001,0.157,0.051,0,0,0.044,0
2013-06-21,0.001,0.212,0.095,0,0.001,0.042,0
2013-06-22,0.003,0.117,0.1,0,0.003,0.039,0
2013-06-23,0.002,0.179,0.128,0,0,0.044,0
2013-06-24,0.001,0.181,0.065,0,0,0.077,0
2013-06-25,0.001,0.246,0.067,0.002,0.004,0.096,0
2013-06-26,0.001,0.191,0.065,0.003,0.013,0.037,0
2013-06-27,0.001,0.159,0.068,0,0,0.068,0
2013-06-28,0.001,0.184,0.035,0,0,0.041,0
2013-06-29,0.007,0.091,0.053,0,0.002,0.029,0
2013-06-30,0.006,0.088,0.052,0,0.004,0.008,0
2013-07-01,0.001,0.144,0.098,0,0.009,0.039,0.002
2013-07-02,0,0.189,0.039,0,0.006,0.04,0
2013-07-03,0.007,0.186,0.102,0,0.005,0.036,0
2013-07-04,0.002,0.032,0.078,0,0.003,0.012,0
2013-07-05,0.005,0.06,0.008,0,0.001,0.018,0
2013-07-06,0.004,0.002,0.02,0,0.001,0.013,0
2013-07-07,0.003,0.137,0.03,0,0.002,0.007,0
2013-07-08,0.001,0.212,0.072,0,0.001,0.04,0
2013-07-09,0.005,0.288,0.079,0,0,0.035,0
2013-07-10,0.004,0.229,0.078,0,0.008,0.038,0
2013-07-11,0.007,0.255,0.038,0,0.014,0.047,0
2013-07-12,0,0.271,0.122,0,0.012,0.055,0
2013-07-13,0.007,0.159,0.124,0,0.005,0.06,0
2013-07-14,0.073,0.189,0.046,0,0,0.004,0
2013-07-15,0.001,0.263,0.08,0,0.001,0.032,0
2013-07-16,0.004,0.27,0.104,0.001,0.008,0.037,0
2013-07-17,0,0.248,0.077,0,0.01,0.034,0.001
2013-07-18,0,0.215,0.033,0,0.004,0.03,0
2013-07-19,0,0.239,0.042,0,0.002,0.026,0
2013-07-20,0.01,0.156,0.036,0,0.001,0.017,0
2013-07-21,0.001,0.059,0.08,0,0.004,0.022,0
2013-07-22,0.009,0.227,0.061,0,0.003,0.018,0
2013-07-23,0.008,0.225,0.039,0,0.003,0.034,0
2013-07-24,0.001,0.233,0.07,0,0.005,0.044,0.001
2013-07-25,0.018,0.223,0.071,0,0.007,0.051,0
2013-07-26,0.001,0.217,0.095,0,0.009,0.06,0
2013-07-27,0.003,0.158,0.043,0,0.001,0.049,0
2013-07-28,0.004,0.041,0.004,0,0.001,0.025,0
2013-07-29,0,0.23,0.129,0,0.005,0.047,0
2013-07-30,0,0.26,0.06,0,0.012,0.071,0
2013-07-31,0.006,0.187,0.118,0.001,0.007,0.052,0
2013-08-01,0.001,0.23,0.157,0,0.01,0.057,0
2013-08-02,0,0.238,0.06,0,0.008,0.06,0
2013-08-03,0.011,0.141,0.045,0,0.021,0.039,0
2013-08-04,0.002,0.083,0.084,0,0.01,0.02,0
2013-08-05,0.003,0.226,0.053,0.001,0.004,0.038,0
2013-08-06,0.001,0.176,0.035,0,0.009,0.039,0
2013-08-07,0,0.203,0.069,0,0.005,0.034,0.001
2013-08-08,0.001,0.27,0.08,0.001,0.006,0.051,0
2013-08-09,0.001,0.226,0.079,0,0.003,0.039,0
2013-08-10,0.002,0.208,0.075,0,0.004,0.037,0
2013-08-11,0.004,0.172,0.118,0,0.005,0.034,0
2013-08-12,0.002,0.246,0.06,0,0.002,0.036,0
2013-08-13,0.001,0.211,0.075,0,0,0.03,0
2013-08-14,0.002,0.229,0.118,0,0.005,0.032,0
2013-08-15,0.001,0.205,0.036,0,0.002,0.034,0
2013-08-16,0.004,0.253,0.035,0,0.003,0.028,0
2013-08-17,0.019,0.121,0.127,0,0.006,0.015,0
2013-08-18,0.004,0.175,0.125,0,0.003,0.019,0
2013-08-19,0.008,0.218,0.069,0,0.003,0.025,0
2013-08-20,0.001,0.217,0.111,0,0.004,0.047,0
2013-08-21,0.001,0.217,0.085,0,0.003,0.054,0
2013-08-22,0.001,0.243,0.098,0,0.005,0.065,0
2013-08-23,0,0.22,0.06,0.001,0.002,0.027,0
2013-08-24,0.014,0.192,0.005,0,0.001,0.014,0
2013-08-25,0.001,0.197,0.11,0,0.001,0.013,0
2013-08-26,0.001,0.196,0.014,0,0,0.015,0
2013-08-27,0.001,0.223,0.036,0,0,0.04,0
2013-08-28,0,0.188,0.002,0,0.001,0.031,0
2013-08-29,0.01,0.184,0.041,0,0.002,0.042,0
2013-08-30,0.002,0.209,0.024,0,0.003,0.034,0.001
2013-08-31,0.004,0.144,0.015,0.002,0.007,0.026,0
2013-09-01,0.005,0.106,0.088,0.001,0.001,0.021,0
2013-09-02,0.001,0.17,0.129,0,0,0.035,0
2013-09-03,0.001,0.245,0.082,0,0.003,0.063,0
2013-09-04,0.003,0.174,0.076,0,0.006,0.06,0
2013-09-05,0,0.201,0.041,0,0.003,0.049,0
2013-09-06,0.002,0.213,0.079,0,0,0.036,0
2013-09-07,0.002,0.148,0.036,0,0,0.022,0
2013-09-08,0.006,0.104,0.126,0,0,0.026,0
2013-09-09,0.001,0.184,0.1,0,0.001,0.039,0
2013-09-10,0.004,0.239,0.083,0.002,0.006,0.049,0.001
2013-09-11,0.001,0.174,0.072,0,0.002,0.032,0
2013-09-12,0.006,0.267,0.005,0,0.008,0.045,0
2013-09-13,0,0.212,0.031,0,0.003,0.048,0
2013-09-14,0.018,0.145,0.047,0.003,0.006,0.053,0.003
2013-09-15,0.006,0.124,0.042,0,0.003,0.024,0
2013-09-16,0.002,0.172,0.035,0,0,0.023,0
2013-09-17,0.009,0.218,0.091,0,0.001,0.024,0
2013-09-18,0.007,0.247,0.057,0.001,0.001,0.047,0.002
2013-09-19,0,0.246,0.131,0,0.004,0.053,0
2013-09-20,0.001,0.204,0.043,0.001,0,0.032,0
2013-09-21,0.001,0.166,0.012,0,0.001,0.041,0
2013-09-22,0.006,0.093,0.149,0,0.002,0.058,0
2013-09-23,0.005,0.227,0.09,0,0.003,0.085,0
2013-09-24,0.001,0.221,0.169,0.015,0.009,0.203,0
2013-09-25,0.006,0.228,0.257,0.04,0.028,0.216,0
2013-09-26,0.007,0.206,0.15,0,0.009,0.108,0
2013-09-27,0.005,0.148,0.065,0.008,0.005,0.155,0
2013-09-28,0.001,0.097,0.043,0.001,0.001,0.075,0
2013-09-29,0.005,0.086,0.009,0,0.001,0.031,0
2013-09-30,0.001,0.161,0.054,0,0.002,0.031,0
2013-10-01,0.001,0.136,0.002,0,0,0.022,0.003
2013-10-02,0.002,0.197,0.026,0.001,0.003,0.023,0
2013-10-03,0.012,0.186,0.043,0,0.016,0.026,0
2013-10-04,0.004,0.17,0.019,0,0.007,0.023,0
2013-10-05,0.001,0.063,0.06,0,0.003,0.017,0
2013-10-06,0.021,0.06,0.038,0.001,0.002,0.02,0
2013-10-07,0.005,0.152,0.059,0,0.002,0.022,0
2013-10-08,0.001,0.148,0.018,0.001,0.003,0.047,0
2013-10-09,0.002,0.197,0.032,0,0.003,0.041,0
2013-10-10,0.013,0.171,0.083,0,0.002,0.039,0
2013-10-11,0.005,0.193,0.013,0.001,0.004,0.044,0
2013-10-12,0.004,0.076,0.1,0,0.005,0.05,0
2013-10-13,0.011,0.133,0.096,0.001,0.006,0.044,0.002
2013-10-14,0.008,0.244,0.076,0.001,0.011,0.04,0
2013-10-15,0.003,0.221,0.047,0,0.008,0.043,0
2013-10-16,0.008,0.193,0.161,0.005,0.029,0.083,0
2013-10-17,0.005,0.191,0.118,0.011,0.045,0.116,0.002
2013-10-18,0.014,0.156,0.097,0,0.01,0.056,0
2013-10-19,0.002,0.104,0.055,0,0.006,0.042,0
2013-10-20,0.044,0.087,0.155,0.001,0.016,0.044,0
2013-10-21,0.001,0.164,0.096,0,0.003,0.042,0
2013-10-22,0,0.204,0.058,0.001,0.003,0.041,0
2013-10-23,0.002,0.16,0.048,0.001,0.005,0.051,0
2013-10-24,0.001,0.22,0.038,0,0.004,0.038,0
2013-10-25,0,0.241,0.017,0,0.002,0.036,0
2013-10-26,0.001,0.096,0.191,0,0.001,0.03,0
2013-10-27,0.004,0.053,0.051,0,0.002,0.019,0
2013-10-28,0,0.168,0.081,0,0.006,0.028,0
2013-10-29,0,0.201,0.053,0.001,0.009,0.029,0
2013-10-30,0.001,0.221,0.012,0,0.002,0.025,0
2013-10-31,0,0.238,0.023,0,0.002,0.036,0
2013-11-01,0,0.205,0.004,0,0.002,0.03,0
2013-11-02,0.001,0.149,0.022,0,0.001,0.033,0
2013-11-03,0.001,0.11,0.074,0,0.002,0.021,0
2013-11-04,0.006,0.173,0.08,0,0.005,0.035,0
2013-11-05,0.001,0.215,0.068,0,0.004,0.023,0
2013-11-06,0.001,0.184,0.016,0,0.003,0.031,0
2013-11-07,0,0.223,0.065,0.001,0.014,0.037,0
2013-11-08,0.001,0.193,0.079,0,0.007,0.042,0
2013-11-09,0.001,0.044,0.03,0,0.006,0.016,0
2013-11-10,0.006,0.143,0.116,0,0.003,0.015,0.001
2013-11-11,0.002,0.074,0.037,0.001,0,0.02,0
2013-11-12,0.005,0.167,0.046,0,0.006,0.031,0
2013-11-13,0.001,0.199,0.012,0,0.003,0.031,0
2013-11-14,0.026,0.201,0.024,0,0.002,0.037,0
2013-11-15,0.004,0.256,0.046,0,0.001,0.042,0
2013-11-16,0.007,0.067,0.003,0,0,0.036,0
2013-11-17,0.002,0.125,0.074,0,0.003,0.019,0
2013-11-18,0.006,0.216,0.005,0.001,0.002,0.027,0
2013-11-19,0,0.211,0.017,0,0,0.027,0
2013-11-20,0.004,0.238,0.059,0,0.004,0.031,0
2013-11-21,0.004,0.247,0.144,0.004,0.052,0.086,0
2013-11-22,0.001,0.256,0.1,0.002,0.022,0.078,0
2013-11-23,0.001,0.187,0.119,0.001,0.006,0.043,0
2013-11-24,0.015,0.16,0.065,0,0.053,0.047,0
2013-11-25,0.001,0.209,0.033,0,0.008,0.036,0
2013-11-26,0.003,0.156,0.047,0.001,0.006,0.028,0
2013-11-27,0.002,0.144,0.04,0,0.004,0.025,0
2013-11-28,0.013,0.074,0.031,0,0,0.003,0
2013-11-29,0.01,0.048,0,0,0,0.007,0
2013-11-30,0.004,0.101,0.023,0.001,0.002,0.007,0
2013-12-01,0.001,0.087,0.099,0,0.002,0.011,0
2013-12-02,0.001,0.117,0.047,0,0,0.023,0
2013-12-03,0,0.096,0.035,0,0,0.025,0.001
2013-12-04,0.001,0.223,0.037,0,0,0.029,0
2013-12-05,0.002,0.195,0.013,0,0.003,0.014,0
2013-12-06,0.001,0.246,0.046,0,0.004,0.021,0
2013-12-07,0.001,0.115,0.075,0.001,0,0.014,0
2013-12-08,0.003,0.054,0.03,0,0.004,0.015,0
2013-12-09,0.003,0.211,0.037,0,0,0.019,0
2013-12-10,0,0.239,0.04,0.001,0.004,0.039,0
2013-12-11,0.001,0.191,0.073,0,0.003,0.046,0
2013-12-12,0,0.231,0.021,0.002,0.004,0.027,0
2013-12-13,0.001,0.216,0.066,0,0,0.019,0
2013-12-14,0.001,0.066,0.079,0,0.001,0.022,0
2013-12-15,0.002,0.166,0.006,0,0.002,0.01,0
2013-12-16,0.005,0.218,0.083,0,0,0.023,0
2013-12-17,0.001,0.17,0.114,0,0.003,0.049,0
2013-12-18,0.011,0.222,0.053,0,0.004,0.034,0
2013-12-19,0.014,0.232,0.129,0,0.003,0.035,0
2013-12-20,0.002,0.204,0.084,0,0.012,0.019,0
2013-12-21,0.001,0.081,0.016,0,0.001,0.014,0
2013-12-22,0.003,0.121,0.036,0,0,0.023,0
2013-12-23,0.005,0.146,0.029,0,0.003,0.022,0
2013-12-24,0.004,0.056,0.008,0,0,0.004,0
2013-12-25,0.008,0.005,0.005,0,0,0,0
2013-12-26,0.027,0.013,0.001,0,0,0.003,0
2013-12-27,0.006,0.161,0,0,0,0.012,0
2013-12-28,0.013,0.055,0.004,0,0.001,0.017,0
2013-12-29,0.009,0.008,0.019,0,0,0.015,0
2013-12-30,0.001,0.156,0.054,0,0,0.018,0
2013-12-31,0.005,0.077,0.016,0,0.001,0.01,0
2014-01-01,0.001,0.062,0.002,0,0,0.014,0
2014-01-02,0,0.149,0.006,0,0.001,0.014,0
2014-01-03,0.002,0.219,0.006,0,0.001,0.027,0
2014-01-04,0.004,0.17,0.056,0,0.002,0.024,0
2014-01-05,0.001,0.1,0.097,0,0.005,0.013,0
2014-01-06,0,0.162,0.075,0,0.005,0.031,0
2014-01-07,0.001,0.204,0.087,0,0.012,0.027,0
2014-01-08,0.002,0.264,0.008,0,0.01,0.037,0
2014-01-09,0,0.279,0.036,0.001,0.007,0.038,0
2014-01-10,0.001,0.301,0.002,0.002,0.004,0.036,0
2014-01-11,0,0.105,0.08,0.001,0,0.019,0
2014-01-12,0.001,0.075,0.054,0.001,0.004,0.025,0
2014-01-13,0.001,0.264,0.059,0,0.001,0.03,0
2014-01-14,0.001,0.291,0.039,0.001,0.006,0.036,0
2014-01-15,0.006,0.221,0.071,0,0.012,0.052,0
2014-01-16,0.002,0.231,0.042,0,0.007,0.042,0
2014-01-17,0.008,0.267,0.107,0.001,0.004,0.046,0
2014-01-18,0.004,0.093,0.089,0,0,0.032,0
2014-01-19,0.004,0.112,0.118,0,0.001,0.013,0
2014-01-20,0.001,0.082,0.036,0,0,0.016,0
2014-01-21,0.001,0.243,0.064,0,0.001,0.036,0
2014-01-22,0.001,0.169,0.017,0,0.003,0.031,0
2014-01-23,0.005,0.199,0.077,0.001,0.004,0.04,0
2014-01-24,0,0.213,0.108,0,0.003,0.038,0
2014-01-25,0.001,0.172,0.102,0,0.001,0.034,0
2014-01-26,0.01,0.165,0.076,0,0.009,0.032,0
2014-01-27,0.001,0.216,0.077,0,0.011,0.04,0
2014-01-28,0.002,0.226,0.025,0.002,0.004,0.044,0
2014-01-29,0.001,0.174,0.013,0.001,0.002,0.033,0
2014-01-30,0.001,0.244,0.077,0.001,0.004,0.046,0
2014-01-31,0.002,0.209,0.069,0,0.002,0.03,0
2014-02-01,0.003,0.174,0.066,0,0.001,0.017,0
2014-02-02,0.002,0.062,0.035,0,0,0.01,0
2014-02-03,0,0.203,0.053,0.001,0.002,0.017,0
2014-02-04,0.005,0.248,0.038,0.001,0.003,0.034,0
2014-02-05,0.001,0.236,0.054,0,0.001,0.022,0
2014-02-06,0.004,0.185,0.046,0,0.004,0.033,0
2014-02-07,0,0.216,0.07,0,0.016,0.038,0
2014-02-08,0.001,0.187,0.068,0,0.004,0.028,0
2014-02-09,0.002,0.121,0.08,0,0.005,0.017,0
2014-02-10,0.001,0.202,0.043,0,0.003,0.027,0.001
2014-02-11,0.001,0.226,0.08,0,0.005,0.03,0
2014-02-12,0.002,0.193,0.029,0,0.01,0.041,0
2014-02-13,0,0.261,0.039,0,0.006,0.048,0
2014-02-14,0.009,0.25,0.061,0,0.007,0.037,0
2014-02-15,0.001,0.157,0.105,0,0.006,0.033,0
2014-02-16,0.002,0.126,0.02,0,0.006,0.025,0
2014-02-17,0.004,0.216,0.073,0,0.007,0.031,0
2014-02-18,0.001,0.229,0.026,0,0.006,0.025,0
2014-02-19,0,0.231,0.076,0.001,0.006,0.041,0
2014-02-20,0.001,0.224,0.011,0,0.008,0.042,0
2014-02-21,0.006,0.22,0.005,0,0.006,0.034,0
2014-02-22,0.008,0.18,0.038,0,0.002,0.03,0
2014-02-23,0.001,0.15,0.067,0,0.008,0.02,0.001
2014-02-24,0.007,0.241,0.035,0,0.003,0.023,0
2014-02-25,0,0.266,0.121,0.001,0.011,0.033,0
2014-02-26,0.009,0.245,0.124,0,0.009,0.039,0
2014-02-27,0.008,0.262,0.129,0,0.009,0.055,0
2014-02-28,0.011,0.181,0.087,0,0.006,0.051,0
2014-03-01,0.002,0.179,0.139,0,0.017,0.036,0
2014-03-02,0.015,0.169,0.122,0,0.013,0.036,0
2014-03-03,0.004,0.235,0.084,0,0.003,0.034,0
2014-03-04,0.004,0.232,0.198,0,0.025,0.059,0
2014-03-05,0.012,0.229,0.161,0,0.009,0.049,0
2014-03-06,0.005,0.216,0.13,0.003,0.016,0.06,0
2014-03-07,0.011,0.237,0.135,0.001,0.009,0.045,0
2014-03-08,0.002,0.204,0.087,0,0.008,0.046,0
2014-03-09,0.002,0.194,0.128,0.001,0.01,0.031,0
2014-03-10,0,0.226,0.124,0,0.008,0.054,0
2014-03-11,0.003,0.216,0.073,0,0.004,0.058,0
2014-03-12,0,0.232,0.02,0,0.004,0.025,0
2014-03-13,0.001,0.237,0.062,0,0.004,0.033,0
2014-03-14,0.002,0.242,0.075,0,0.015,0.046,0
2014-03-15,0.021,0.165,0.07,0,0.002,0.029,0
2014-03-16,0.013,0.15,0.131,0,0.006,0.038,0
2014-03-17,0.001,0.219,0.072,0,0.001,0.031,0
2014-03-18,0.001,0.222,0.054,0,0.005,0.057,0
2014-03-19,0.001,0.263,0.092,0,0.004,0.06,0
2014-03-20,0,0.218,0.105,0,0.011,0.048,0.001
2014-03-21,0.003,0.216,0.062,0,0.007,0.037,0
2014-03-22,0.006,0.145,0.105,0.001,0.002,0.016,0
2014-03-23,0.002,0.155,0.082,0.001,0.003,0.034,0
2014-03-24,0.002,0.232,0.065,0,0.001,0.039,0
2014-03-25,0,0.205,0.088,0,0.003,0.05,0
