date,Democrats,Republicans,Media,Public,Democratic_Supporters,Republican_Supporters,Random_Users
2013-02-12,0.013,0.01,0.001,0.018,0.008,0,0.019
2013-02-13,0.001,0.003,0,0.004,0,0,0.019
2013-02-14,0.003,0.026,0.009,0.016,0.005,0.002,0.024
2013-02-15,0.031,0.025,0.003,0.013,0.009,0.01,0.036
2013-02-16,0.124,0.081,0.012,0.024,0.009,0.001,0.022
2013-02-17,0.034,0.024,0.002,0.018,0,0,0.016
2013-02-18,0.095,0.109,0.02,0.027,0.005,0.011,0.011
2013-02-19,0.153,0.159,0.021,0.019,0.01,0.011,0.026
2013-02-20,0.091,0.214,0.011,0.025,0.016,0.013,0.022
2013-02-21,0.15,0.145,0.006,0.029,0.019,0.011,0.02
2013-02-22,0.06,0.128,0.007,0.026,0.014,0.015,0.027
2013-02-23,0.123,0.059,0,0.022,0.016,0.009,0.022
2013-02-24,0.095,0.007,0,0.018,0.012,0,0.019
2013-02-25,0.021,0.06,0.001,0.014,0.007,0.001,0.02
2013-02-26,0.012,0.027,0,0.019,0.011,0.006,0.023
2013-02-27,0.008,0.013,0.01,0.029,0.013,0.004,0.02
2013-02-28,0.001,0.009,0,0.023,0.006,0.007,0.017
2013-03-01,0.03,0.057,0.001,0.022,0.019,0.001,0.019
2013-03-02,0.034,0.026,0.006,0.018,0.009,0.003,0.019
2013-03-03,0.032,0.002,0,0.011,0.002,0.002,0.018
2013-03-04,0.042,0.04,0.003,0.02,0.014,0.003,0.02
2013-03-05,0.033,0.043,0.003,0.026,0.015,0.003,0.023
2013-03-06,0.039,0.014,0.001,0.02,0.014,0,0.019
2013-03-07,0.001,0.006,0.003,0.017,0.009,0,0.018
2013-03-08,0.018,0.05,0.009,0.018,0.008,0.005,0.018
2013-03-09,0.088,0.057,0.005,0.018,0.01,0.002,0.025
2013-03-10,0.074,0.075,0,0.018,0.011,0.002,0.006
2013-03-11,0.09,0.068,0.009,0.026,0.019,0.006,0.013
2013-03-12,0.029,0.045,0.002,0.02,0.018,0.007,0.018
2013-03-13,0.012,0.028,0,0.021,0.013,0.007,0.016
2013-03-14,0.013,0.017,0.01,0.026,0.015,0.008,0.018
2013-03-15,0.029,0.01,0.005,0.023,0.012,0.005,0.016
2013-03-16,0.067,0.024,0,0.02,0.011,0.004,0.016
2013-03-17,0.006,0.028,0.058,0.021,0.01,0.002,0.003
2013-03-18,0.023,0.026,0.008,0.029,0.015,0.007,0.02
2013-03-19,0.013,0.035,0.003,0.029,0.018,0.007,0.019
2013-03-20,0.009,0.017,0.001,0.032,0.013,0.009,0.024
2013-03-21,0.018,0.021,0,0.03,0.012,0.012,0.015
2013-03-22,0.026,0.049,0,0.027,0.01,0.01,0.017
2013-03-23,0.028,0.029,0.007,0.025,0.01,0.008,0.002
2013-03-24,0.032,0.031,0.016,0.018,0.008,0.008,0.01
2013-03-25,0.081,0.136,0.009,0.028,0.018,0.011,0.021
2013-03-26,0.099,0.223,0.004,0.024,0.015,0.006,0.017
2013-03-27,0.117,0.157,0,0.03,0.012,0.008,0.012
2013-03-28,0.12,0.152,0.005,0.038,0.02,0.01,0.019
2013-03-29,0.018,0.066,0.012,0.031,0.02,0.003,0.022
2013-03-30,0.027,0.004,0.041,0.017,0.016,0.01,0.01
2013-03-31,0.058,0.002,0.004,0.009,0.001,0.001,0.005
2013-04-01,0.11,0.12,0.003,0.009,0.014,0.006,0.017
2013-04-02,0.147,0.266,0.005,0.024,0.011,0.014,0.019
2013-04-03,0.138,0.201,0.012,0.024,0.019,0.01,0.02
2013-04-04,0.124,0.213,0.006,0.025,0.019,0.02,0.024
2013-04-05,0.115,0.106,0.003,0.031,0.016,0.013,0.023
2013-04-06,0.077,0.107,0,0.025,0.016,0.011,0.017
2013-04-07,0.01,0.028,0,0.015,0.009,0.001,0.011
2013-04-08,0.047,0.033,0.004,0.023,0.014,0.007,0.015
2013-04-09,0.002,0.044,0.022,0.024,0.011,0.013,0.013
2013-04-10,0.008,0.013,0.005,0.027,0.012,0.009,0.03
2013-04-11,0.006,0.029,0.003,0.03,0.015,0.009,0.025
2013-04-12,0.052,0.061,0,0.03,0.02,0.007,0.02
2013-04-13,0.049,0.065,0.033,0.019,0.018,0.012,0.014
2013-04-14,0.013,0.004,0.021,0.011,0.017,0.008,0.013
2013-04-15,0.027,0,0.001,0.011,0.004,0.005,0.015
2013-04-16,0.044,0.056,0.001,0.017,0.012,0,0.011
2013-04-17,0.005,0.008,0,0.018,0,0.002,0.017
2013-04-18,0.01,0.021,0.029,0.029,0.004,0.006,0.023
2013-04-19,0.095,0.06,0.001,0.016,0.011,0,0.021
2013-04-20,0.072,0.043,0,0.013,0.003,0.002,0.004
2013-04-21,0.098,0.064,0.004,0.013,0.011,0,0.014
2013-04-22,0.037,0.073,0.001,0.022,0.017,0.004,0.015
2013-04-23,0.033,0.013,0.001,0.029,0.017,0.005,0.016
2013-04-24,0.019,0.031,0.001,0.025,0.021,0.006,0.02
2013-04-25,0.015,0.009,0.004,0.022,0.016,0.008,0.018
2013-04-26,0.042,0.01,0.009,0.027,0.014,0.01,0.021
2013-04-27,0.089,0.013,0.004,0.022,0.013,0.009,0.023
2013-04-28,0.008,0.065,0.002,0.011,0.015,0.005,0.022
2013-04-29,0.157,0.19,0.005,0.022,0.02,0.006,0.024
2013-04-30,0.125,0.125,0.005,0.029,0.023,0.005,0.026
2013-05-01,0.089,0.11,0.009,0.023,0.027,0.006,0.011
2013-05-02,0.152,0.132,0.032,0.025,0.022,0.012,0.014
2013-05-03,0.105,0.117,0.011,0.021,0.02,0.01,0.027
2013-05-04,0.116,0.029,0.041,0.02,0.019,0.012,0.024
2013-05-05,0.045,0.001,0.011,0.011,0.016,0,0.021
2013-05-06,0.059,0.028,0.008,0.022,0.023,0.007,0.016
2013-05-07,0.011,0.035,0,0.029,0.019,0.006,0.02
2013-05-08,0.002,0.022,0.004,0.025,0.025,0,0.02
2013-05-09,0.02,0.017,0.001,0.025,0.019,0.003,0.028
2013-05-10,0.082,0.024,0.033,0.022,0.022,0.004,0.024
2013-05-11,0.1,0.028,0.006,0.018,0.013,0.004,0.013
2013-05-12,0.009,0.002,0.001,0.005,0.005,0,0.008
2013-05-13,0.082,0.02,0.006,0.016,0.015,0.002,0.02
2013-05-14,0.017,0.004,0,0.018,0.013,0,0.012
2013-05-15,0.017,0,0.005,0.02,0.014,0,0.027
2013-05-16,0.002,0,0.004,0.017,0.013,0.002,0.022
2013-05-17,0.059,0.024,0.002,0.019,0.008,0.001,0.021
2013-05-18,0.05,0.002,0,0.021,0.016,0.006,0.022
2013-05-19,0.034,0.021,0.001,0.009,0.006,0,0.017
2013-05-20,0.017,0.011,0.028,0.017,0.023,0.004,0.019
2013-05-21,0.001,0.004,0.009,0.016,0.015,0.004,0.016
2013-05-22,0.005,0.006,0.001,0.026,0.016,0.003,0.012
2013-05-23,0.005,0.003,0.003,0.024,0.02,0.001,0.023
2013-05-24,0.067,0.011,0.012,0.018,0.02,0,0.022
2013-05-25,0.071,0.04,0.003,0.016,0.009,0.004,0.013
2013-05-26,0.022,0.006,0.018,0.014,0.008,0,0.009
2013-05-27,0.011,0.015,0.009,0.008,0.001,0,0.002
2013-05-28,0.119,0.2,0.017,0.019,0.024,0,0.02
2013-05-29,0.13,0.175,0.009,0.02,0.024,0.004,0.014
2013-05-30,0.145,0.166,0.011,0.027,0.025,0.01,0.014
2013-05-31,0.134,0.092,0,0.026,0.027,0.013,0.015
2013-06-01,0.075,0.043,0.046,0.025,0.028,0.008,0.018
2013-06-02,0.072,0.013,0.005,0.011,0.015,0,0.008
2013-06-03,0.03,0.02,0.021,0.026,0.013,0.008,0.019
2013-06-04,0.005,0.011,0.008,0.026,0.017,0.003,0.02
2013-06-05,0.006,0.037,0.001,0.03,0.022,0.001,0.019
2013-06-06,0.008,0,0.002,0.02,0.016,0,0.02
2013-06-07,0.068,0.047,0.011,0.026,0.019,0,0.011
2013-06-08,0.078,0.04,0.001,0.023,0.017,0.005,0.014
2013-06-09,0.007,0.002,0.008,0.016,0.006,0.002,0.015
2013-06-10,0.01,0.039,0.006,0.018,0.013,0.004,0.014
2013-06-11,0.017,0.017,0.012,0.024,0.013,0,0.012
2013-06-12,0.006,0.015,0,0.02,0.012,0.001,0.018
2013-06-13,0.003,0.018,0.001,0.026,0.016,0.005,0.021
2013-06-14,0.005,0.012,0,0.026,0.013,0,0.02
2013-06-15,0.062,0.034,0.001,0.02,0.021,0.002,0.012
2013-06-16,0.002,0.003,0,0.006,0.003,0,0
2013-06-17,0.046,0.017,0.005,0.02,0.019,0,0.013
2013-06-18,0.002,0.012,0,0.021,0.015,0.004,0.015
2013-06-19,0.012,0.024,0.001,0.024,0.018,0.001,0.017
2013-06-20,0.005,0.008,0.003,0.031,0.022,0.005,0.018
2013-06-21,0.064,0.049,0.007,0.023,0.017,0,0.016
2013-06-22,0.055,0.019,0.004,0.026,0.016,0,0.012
2013-06-23,0.008,0.003,0.005,0.011,0.006,0.001,0.008
2013-06-24,0.043,0.024,0,0.023,0.009,0,0.017
2013-06-25,0.001,0.007,0.001,0.021,0,0,0.009
2013-06-26,0,0.003,0,0.01,0,0,0.004
2013-06-27,0,0.004,0,0.017,0.007,0,0.013
2013-06-28,0.004,0.01,0.002,0.017,0.017,0,0.014
2013-06-29,0.046,0.071,0.001,0.019,0.017,0.004,0.025
2013-06-30,0.003,0.003,0.008,0.014,0.009,0,0.014
2013-07-01,0.034,0.102,0.001,0.019,0.014,0,0.014
2013-07-02,0.098,0.139,0,0.019,0.004,0,0.011
2013-07-03,0.062,0.045,0,0.014,0.007,0,0.014
2013-07-04,0.026,0.008,0,0.011,0.002,0,0.001
2013-07-05,0.08,0.048,0.003,0.01,0.008,0.001,0.012
2013-07-06,0.052,0.013,0.001,0.014,0.01,0.003,0.014
2013-07-07,0.003,0.009,0,0.006,0.009,0,0.003
2013-07-08,0.054,0.011,0.001,0.029,0.017,0.003,0.014
2013-07-09,0,0,0.001,0.022,0.012,0.004,0.017
2013-07-10,0.004,0.009,0,0.021,0.013,0.006,0.018
2013-07-11,0.007,0.016,0,0.025,0.013,0.002,0.014
2013-07-12,0.053,0.032,0,0.022,0.01,0.003,0.019
2013-07-13,0.083,0.085,0,0.017,0.001,0,0.017
2013-07-14,0.004,0.026,0,0,0,0,0
2013-07-15,0.035,0.062,0,0.025,0.005,0,0.019
2013-07-16,0.022,0.015,0.004,0.02,0.008,0.001,0.02
2013-07-17,0.012,0.013,0.001,0.027,0.01,0.001,0.018
2013-07-18,0.001,0.002,0.008,0.028,0.017,0,0.021
2013-07-19,0.022,0.008,0.001,0.019,0.008,0,0.021
2013-07-20,0.071,0.005,0.003,0.014,0.005,0,0.02
2013-07-21,0.007,0.005,0.005,0.014,0,0,0.017
2013-07-22,0.022,0.003,0.02,0.019,0.015,0.005,0.023
2013-07-23,0.003,0.011,0.021,0.025,0.021,0.012,0.019
2013-07-24,0.001,0.002,0.004,0.014,0.013,0.001,0.015
2013-07-25,0.015,0.003,0.002,0.021,0.017,0,0.016
2013-07-26,0.084,0.073,0,0.026,0.019,0.002,0.014
2013-07-27,0.063,0.022,0.008,0.02,0.011,0.006,0.015
2013-07-28,0.102,0.004,0.006,0.019,0.004,0,0.007
2013-07-29,0.089,0.045,0.015,0.024,0.018,0.009,0.015
2013-07-30,0.006,0.007,0.035,0.025,0.022,0.013,0.021
2013-07-31,0.002,0.014,0.005,0.024,0.014,0,0.013
2013-08-01,0.002,0.001,0.01,0.027,0.025,0.008,0.022
2013-08-02,0.03,0.001,0.001,0.025,0.016,0.005,0.021
2013-08-03,0.059,0.028,0.024,0.02,0.012,0.002,0.016
2013-08-04,0.02,0.005,0.003,0.017,0.012,0,0.017
2013-08-05,0.047,0.117,0.014,0.028,0.021,0.014,0.013
2013-08-06,0.075,0.174,0.024,0.024,0.028,0.012,0.019
2013-08-07,0.147,0.194,0.001,0.027,0.027,0.012,0.026
2013-08-08,0.122,0.24,0.012,0.023,0.028,0.014,0.011
2013-08-09,0.09,0.118,0.005,0.022,0.017,0.007,0.016
2013-08-10,0.05,0.046,0.029,0.023,0.016,0.006,0.016
2013-08-11,0.069,0.014,0.003,0.017,0.008,0.005,0.009
2013-08-12,0.069,0.171,0.002,0.025,0.019,0.02,0.017
2013-08-13,0.106,0.183,0.028,0.021,0.018,0.015,0.02
2013-08-14,0.057,0.19,0.012,0.021,0.023,0.007,0.021
2013-08-15,0.11,0.22,0.016,0.028,0.019,0.013,0.018
2013-08-16,0.116,0.183,0.009,0.026,0.028,0.016,0.02
2013-08-17,0.019,0.132,0.022,0.026,0.025,0.005,0.016
2013-08-18,0.016,0.008,0.011,0.019,0.016,0.006,0.015
2013-08-19,0.179,0.221,0.002,0.022,0.026,0.014,0.024
2013-08-20,0.178,0.261,0.062,0.028,0.022,0.015,0.011
2013-08-21,0.21,0.223,0.008,0.033,0.025,0.02,0.023
2013-08-22,0.156,0.253,0.009,0.034,0.03,0.02,0.02
2013-08-23,0.167,0.197,0.031,0.023,0.028,0.019,0.026
2013-08-24,0.039,0.1,0.004,0.024,0.015,0.006,0.016
2013-08-25,0.067,0.016,0.013,0.021,0.012,0.008,0.014
2013-08-26,0.115,0.162,0.001,0.017,0.018,0.006,0.02
2013-08-27,0.206,0.185,0,0.031,0.019,0.012,0.017
2013-08-28,0.031,0.139,0.005,0.021,0.007,0.007,0.025
2013-08-29,0.11,0.175,0.005,0.028,0.016,0.003,0.015
2013-08-30,0.092,0.08,0,0.02,0.005,0,0.015
2013-08-31,0.002,0.003,0.001,0.006,0,0.001,0.013
2013-09-01,0.016,0.017,0.001,0.009,0.001,0,0.004
2013-09-02,0.003,0.002,0.001,0.012,0.001,0,0.01
2013-09-03,0.054,0.105,0.023,0.025,0.012,0.003,0.015
2013-09-04,0.052,0.131,0.003,0.023,0.021,0.001,0.033
2013-09-05,0.082,0.184,0,0.025,0.021,0.004,0.019
2013-09-06,0.084,0.09,0.005,0.018,0.021,0.009,0.018
2013-09-07,0.058,0.031,0.001,0.02,0.017,0.007,0.01
2013-09-08,0.013,0.003,0,0.016,0.008,0,0.012
2013-09-09,0.063,0.02,0.001,0.024,0.018,0.001,0.019
2013-09-10,0.018,0.015,0.001,0.019,0.017,0.006,0.019
2013-09-11,0.002,0.001,0,0.014,0.009,0,0.013
2013-09-12,0.023,0.001,0.002,0.022,0.023,0.003,0.024
2013-09-13,0.069,0.05,0.004,0.025,0.022,0.003,0.025
2013-09-14,0.026,0.042,0.008,0.02,0.009,0.002,0.016
2013-09-15,0.02,0.012,0.002,0.017,0.006,0.001,0.01
2013-09-16,0.04,0.042,0,0.016,0.014,0.001,0.008
2013-09-17,0.005,0.012,0.003,0.025,0.023,0.007,0.016
2013-09-18,0.001,0,0,0.022,0.017,0.004,0.021
2013-09-19,0.001,0.005,0.012,0.024,0.017,0.009,0.021
2013-09-20,0.008,0.015,0.017,0.023,0.011,0.003,0.021
2013-09-21,0.019,0.022,0.001,0.018,0.014,0.005,0.013
2013-09-22,0.048,0.02,0.002,0.012,0.004,0,0.012
2013-09-23,0.024,0.08,0.001,0.02,0.015,0.001,0.018
2013-09-24,0.078,0.071,0.001,0.02,0.017,0,0.02
2013-09-25,0.017,0.027,0.013,0.014,0.016,0,0.018
2013-09-26,0.009,0.003,0.011,0.026,0.022,0,0.019
2013-09-27,0.005,0.001,0,0.023,0.015,0.001,0.022
2013-09-28,0.024,0.008,0.007,0.013,0.003,0,0.015
2013-09-29,0.004,0.002,0.002,0.013,0,0,0.01
2013-09-30,0,0.003,0.002,0.018,0.004,0,0.014
2013-10-01,0,0.001,0,0.004,0,0,0.005
2013-10-02,0,0,0.009,0.021,0.002,0,0.01
2013-10-03,0.002,0,0.002,0.017,0.004,0,0.012
2013-10-04,0.002,0.001,0.001,0.017,0.006,0,0.011
2013-10-05,0.002,0.001,0.001,0.025,0.006,0,0.011
2013-10-06,0.004,0.003,0.009,0.007,0,0,0.002
2013-10-07,0.005,0.004,0.002,0.013,0.01,0,0.008
2013-10-08,0.001,0.002,0,0.021,0.003,0,0.019
2013-10-09,0,0,0.002,0.022,0.011,0,0.014
2013-10-10,0.001,0.004,0,0.022,0.007,0.004,0.021
2013-10-11,0.007,0.013,0.008,0.012,0.006,0,0.017
2013-10-12,0.001,0.007,0.01,0.015,0.003,0.001,0.018
2013-10-13,0.005,0.002,0.002,0.006,0,0,0.008
2013-10-14,0.016,0.01,0,0.02,0.008,0,0.019
2013-10-15,0.007,0.004,0.001,0.013,0.006,0,0.013
2013-10-16,0.001,0.002,0,0.013,0.004,0,0.014
2013-10-17,0.002,0,0,0.022,0.004,0,0.022
2013-10-18,0.044,0.031,0,0.022,0.018,0.002,0.021
2013-10-19,0.008,0.009,0.01,0.018,0.004,0,0.02
2013-10-20,0.023,0.037,0.007,0.013,0.002,0,0.008
2013-10-21,0.093,0.049,0.015,0.022,0.018,0.002,0.013
2013-10-22,0.059,0.042,0.002,0.031,0.018,0.005,0.015
2013-10-23,0.054,0.079,0.005,0.023,0.02,0,0.009
2013-10-24,0.057,0.079,0.005,0.025,0.017,0.003,0.017
2013-10-25,0.071,0.081,0.012,0.027,0.017,0.002,0.019
2013-10-26,0.059,0.132,0,0.018,0.006,0.001,0.006
2013-10-27,0.036,0.003,0.023,0.01,0.006,0.003,0.001
2013-10-28,0.045,0.017,0.001,0.013,0.015,0,0.013
2013-10-29,0.008,0.008,0,0.018,0.011,0,0.016
2013-10-30,0.013,0.002,0,0.014,0.013,0,0.008
2013-10-31,0.015,0.03,0,0.014,0.006,0,0.007
2013-11-01,0.042,0.084,0,0.021,0.018,0,0.015
2013-11-02,0.03,0.066,0.005,0.017,0.012,0,0.013
2013-11-03,0.039,0.002,0,0.011,0.001,0,0.01
2013-11-04,0.025,0.102,0.001,0.015,0.018,0.001,0.01
2013-11-05,0.007,0.097,0.002,0.017,0.014,0,0.015
2013-11-06,0.06,0.094,0.002,0.026,0.014,0,0.017
2013-11-07,0.046,0.126,0,0.034,0.015,0.008,0.016
2013-11-08,0.09,0.103,0,0.017,0.012,0,0.021
2013-11-09,0.058,0.028,0,0.019,0.013,0,0.012
2013-11-10,0.031,0.002,0,0.014,0.009,0,0.005
2013-11-11,0.002,0.022,0,0.017,0.006,0,0.007
2013-11-12,0.03,0.025,0.001,0.013,0.014,0.006,0.015
2013-11-13,0.003,0.006,0.012,0.019,0.011,0,0.018
2013-11-14,0.006,0.004,0.001,0.017,0.018,0,0.021
2013-11-15,0.021,0.013,0,0.021,0.011,0.003,0.019
2013-11-16,0.063,0.054,0.003,0.017,0.01,0,0.017
2013-11-17,0.052,0.002,0.004,0.016,0.007,0.001,0.01
2013-11-18,0.025,0.032,0.005,0.021,0.018,0.001,0.015
2013-11-19,0,0.001,0,0.02,0.012,0,0.019
2013-11-20,0,0.005,0.002,0.016,0.015,0.001,0.012
2013-11-21,0.001,0.011,0.012,0.022,0.008,0,0.019
2013-11-22,0.019,0.083,0.001,0.019,0.01,0,0.021
2013-11-23,0.038,0.054,0.002,0.015,0.015,0,0.016
2013-11-24,0.005,0.002,0,0.003,0,0,0.007
2013-11-25,0.083,0.124,0.022,0.011,0.012,0,0.012
2013-11-26,0.066,0.144,0.001,0.018,0.011,0,0.014
2013-11-27,0.054,0.012,0.001,0.013,0.003,0.003,0.012
2013-11-28,0.006,0.001,0.032,0,0,0,0
2013-11-29,0.001,0.016,0.035,0.01,0.002,0.002,0.01
2013-11-30,0.044,0.006,0.013,0.008,0.006,0.008,0.007
2013-12-01,0.007,0.012,0.003,0,0,0,0.002
2013-12-02,0.067,0.077,0.001,0.013,0.012,0.004,0.013
2013-12-03,0.072,0.042,0.001,0.016,0.022,0.004,0.018
2013-12-04,0.05,0.087,0,0.019,0.009,0.003,0.01
2013-12-05,0.023,0.019,0.001,0.014,0.001,0.006,0.013
2013-12-06,0.07,0.13,0.004,0.01,0.009,0.011,0.013
2013-12-07,0.014,0.032,0.006,0.011,0.009,0.002,0.014
2013-12-08,0.009,0.001,0.009,0.01,0.003,0,0.008
2013-12-09,0.037,0.061,0.005,0.018,0.014,0.007,0.019
2013-12-10,0.001,0.003,0.001,0.017,0.01,0,0.014
2013-12-11,0,0.001,0,0.016,0.007,0,0.014
2013-12-12,0,0,0.004,0.016,0.01,0.002,0.013
2013-12-13,0.003,0.005,0.016,0.015,0.012,0,0.015
2013-12-14,0.001,0.059,0.004,0.013,0.005,0.003,0.006
2013-12-15,0.038,0.007,0.001,0.008,0.001,0,0.013
2013-12-16,0.02,0.067,0.004,0.019,0.016,0.007,0.016
2013-12-17,0.036,0.09,0.003,0.019,0.017,0.005,0.01
2013-12-18,0.044,0.111,0.014,0.011,0.015,0.002,0.017
2013-12-19,0.024,0.086,0.007,0.015,0.007,0,0.006
2013-12-20,0.018,0.026,0,0.005,0.001,0,0.006
2013-12-21,0.017,0.042,0.009,0.013,0,0,0.006
2013-12-22,0.016,0.002,0.007,0.001,0,0.002,0.005
2013-12-23,0.007,0.001,0.009,0.004,0.007,0,0.002
2013-12-24,0.006,0.001,0,0.006,0.006,0,0.004
2013-12-25,0.003,0.002,0.013,0,0,0,0
2013-12-26,0.041,0.026,0,0.001,0.008,0,0.011
2013-12-27,0.003,0.058,0.004,0.005,0.01,0,0.006
2013-12-28,0.001,0.012,0.001,0.003,0,0,0.01
2013-12-29,0.004,0.008,0.014,0.006,0.001,0,0.003
2013-12-30,0.001,0.007,0.001,0.006,0.004,0.001,0.005
2013-12-31,0.001,0.003,0,0.002,0.001,0,0.005
2014-01-01,0.009,0.003,0.023,0.005,0.002,0,0.002
2014-01-02,0.011,0.006,0.006,0.008,0.008,0.001,0.005
2014-01-03,0.001,0.018,0,0.009,0.01,0,0.004
2014-01-04,0.025,0.014,0.005,0.009,0,0,0.006
2014-01-05,0.024,0.004,0.001,0.003,0.002,0,0.005
2014-01-06,0.014,0.011,0,0.009,0.006,0.006,0.01
2014-01-07,0.001,0.013,0.002,0.011,0.004,0.001,0.01
2014-01-08,0.002,0.008,0.002,0.017,0.012,0.01,0.015
2014-01-09,0.001,0.001,0.004,0.021,0.011,0.006,0.012
2014-01-10,0.041,0.018,0.003,0.014,0.013,0.002,0.02
2014-01-11,0.06,0.013,0.001,0.01,0.011,0,0.009
2014-01-12,0.001,0.043,0.001,0.008,0.004,0,0.004
2014-01-13,0.005,0.005,0.011,0.011,0.013,0.009,0.014
2014-01-14,0.008,0.004,0,0.022,0.016,0.002,0.015
2014-01-15,0,0,0,0.018,0.014,0.004,0.012
2014-01-16,0.006,0.007,0.006,0.018,0.014,0.007,0.017
2014-01-17,0.002,0.059,0.001,0.017,0.016,0,0.016
2014-01-18,0.031,0.17,0.002,0.017,0.016,0.004,0.016
2014-01-19,0.027,0.035,0.001,0.009,0.001,0.001,0
2014-01-20,0.037,0.076,0.001,0.011,0.002,0.002,0.014
2014-01-21,0.108,0.247,0.022,0.02,0.013,0.005,0.018
2014-01-22,0.094,0.137,0.007,0.018,0.016,0.012,0.016
2014-01-23,0.096,0.228,0,0.016,0.013,0.006,0.01
2014-01-24,0.06,0.157,0.002,0.022,0.015,0.007,0.014
2014-01-25,0.15,0.043,0.011,0.016,0.021,0.007,0.014
2014-01-26,0.023,0.021,0.002,0.008,0.006,0.001,0.006
2014-01-27,0.025,0.024,0.003,0.012,0.011,0.007,0.017
2014-01-28,0,0.002,0.002,0.02,0.009,0.003,0.013
2014-01-29,0,0,0,0.003,0,0,0.01
2014-01-30,0.038,0.029,0.001,0.019,0.013,0.002,0.015
2014-01-31,0.044,0.011,0.001,0.02,0.012,0,0.012
2014-02-01,0.063,0.021,0.006,0.011,0.01,0.004,0.012
2014-02-02,0.013,0.011,0.001,0,0,0,0
2014-02-03,0.008,0.005,0,0.002,0.001,0,0.002
2014-02-04,0.001,0.007,0.005,0.023,0.014,0.003,0.021
2014-02-05,0.006,0.017,0.002,0.019,0.02,0.008,0.018
2014-02-06,0.002,0.011,0.008,0.025,0.012,0.004,0.009
2014-02-07,0.042,0.08,0.01,0.021,0.015,0.006,0.02
2014-02-08,0.029,0.109,0.008,0.016,0.009,0.003,0.011
2014-02-09,0.011,0.039,0.002,0.013,0.01,0.001,0.008
2014-02-10,0.039,0.014,0.001,0.024,0.017,0.005,0.012
2014-02-11,0.001,0,0,0.021,0.017,0.002,0.011
2014-02-12,0.001,0.021,0,0.02,0.015,0.004,0.014
2014-02-13,0.002,0.087,0,0.014,0.016,0.001,0.013
2014-02-14,0.014,0.051,0.005,0.01,0.015,0.001,0.006
2014-02-15,0.077,0.024,0.002,0.009,0.004,0,0.008
2014-02-16,0.048,0.033,0.001,0.006,0.006,0,0.003
2014-02-17,0.022,0.117,0,0.019,0.017,0.004,0.015
2014-02-18,0.078,0.199,0.001,0.017,0.021,0.003,0.012
2014-02-19,0.116,0.18,0,0.02,0.024,0.006,0.012
