date,Democrats,Republicans,Media,Public,Democratic_Supporters,Republican_Supporters,Random_Users
2013-04-02,0.004,0.004,0.005,0.001,0.015,0.016,0.006
2013-04-03,0.002,0.002,0,0.002,0.02,0.017,0.012
2013-04-04,0.004,0.004,0.022,0.005,0.022,0.017,0.003
2013-04-05,0,0.009,0,0.004,0.014,0.009,0.005
2013-04-06,0.006,0.004,0.001,0.005,0.013,0.009,0.005
2013-04-07,0.005,0.007,0.004,0.002,0.005,0.009,0.005
2013-04-08,0.004,0.001,0.004,0.005,0.019,0.006,0
2013-04-09,0.008,0.004,0.001,0,0.02,0.012,0.004
2013-04-10,0.018,0.008,0.01,0.003,0.021,0.013,0.007
2013-04-11,0.056,0.029,0.01,0.004,0.041,0.032,0.008
2013-04-12,0.032,0.051,0.015,0.003,0.025,0.019,0.005
2013-04-13,0.001,0.015,0.002,0.004,0.019,0.011,0.008
2013-04-14,0.016,0.012,0,0.003,0.021,0.007,0.009
2013-04-15,0.005,0.03,0.001,0,0.005,0.007,0.002
2013-04-16,0.008,0.01,0.024,0,0.014,0.015,0.002
2013-04-17,0.115,0.078,0.023,0.014,0.079,0.044,0.016
2013-04-18,0.065,0.032,0.013,0.017,0.068,0.023,0.017
2013-04-19,0.025,0.01,0,0.005,0.017,0.007,0.005
2013-04-20,0.001,0.005,0,0.002,0.017,0.007,0.007
2013-04-21,0.001,0.003,0,0.002,0.016,0.003,0.003
2013-04-22,0.006,0.006,0.001,0.001,0.018,0.009,0.002
2013-04-23,0.021,0.027,0.006,0.005,0.028,0.015,0
2013-04-24,0.016,0.012,0.007,0.003,0.034,0.02,0.004
2013-04-25,0.049,0.039,0.005,0.002,0.015,0.022,0.003
2013-04-26,0.049,0.091,0.028,0.002,0.021,0.013,0.009
2013-04-27,0.006,0.001,0.003,0.002,0.015,0.004,0.003
2013-04-28,0.007,0.003,0.009,0.005,0.008,0.007,0.006
2013-04-29,0.001,0.004,0.003,0,0.01,0.009,0.001
2013-04-30,0.003,0.01,0,0.004,0.016,0.009,0.008
2013-05-01,0.002,0.009,0,0.001,0.017,0.015,0.006
2013-05-02,0,0.001,0.002,0.002,0.018,0.015,0.01
2013-05-03,0.001,0.002,0.003,0.005,0.014,0.006,0.004
2013-05-04,0.007,0.004,0.002,0.003,0.012,0.011,0.003
2013-05-05,0.004,0.004,0,0.006,0.008,0.008,0.006
2013-05-06,0.031,0.01,0.011,0.002,0.016,0.02,0.006
2013-05-07,0.025,0.037,0.009,0.002,0.028,0.027,0.012
2013-05-08,0.047,0.019,0.012,0.006,0.024,0.015,0.004
2013-05-09,0.05,0.043,0.031,0.011,0.037,0.015,0.011
2013-05-10,0.009,0.006,0.002,0.001,0.017,0.007,0.008
2013-05-11,0.001,0.001,0.004,0.006,0.014,0.009,0.007
2013-05-12,0.001,0.007,0.001,0.001,0.006,0.009,0.002
2013-05-13,0.011,0.006,0.006,0.005,0.027,0.01,0.008
2013-05-14,0.047,0.028,0.004,0.003,0.015,0.014,0.001
2013-05-15,0.05,0.041,0.004,0.002,0.019,0.014,0.006
2013-05-16,0.082,0.074,0.005,0.007,0.018,0.026,0.007
2013-05-17,0.043,0.02,0.002,0.002,0.026,0.021,0.004
2013-05-18,0.009,0.001,0,0.002,0.018,0.008,0.004
2013-05-19,0.002,0.003,0.004,0.004,0.012,0.006,0.001
2013-05-20,0.012,0.023,0.001,0,0.018,0.009,0.005
2013-05-21,0.036,0.037,0.003,0.005,0.022,0.014,0.004
2013-05-22,0.042,0.067,0.012,0.005,0.027,0.017,0.002
2013-05-23,0.05,0.074,0.041,0.002,0.023,0.016,0.002
2013-05-24,0.007,0.001,0.002,0.003,0.02,0.01,0.001
2013-05-25,0.005,0.002,0.011,0.006,0.009,0.003,0.008
2013-05-26,0.005,0.008,0.003,0.003,0.013,0.006,0.005
2013-05-27,0.002,0.001,0,0.001,0.017,0.008,0.003
2013-05-28,0.002,0.003,0,0.001,0.007,0.006,0.003
2013-05-29,0.001,0.002,0.005,0.001,0.007,0.009,0
2013-05-30,0.001,0.004,0.001,0.003,0.011,0.011,0.005
2013-05-31,0.001,0.004,0,0.001,0.019,0.008,0.008
2013-06-01,0.001,0.011,0,0.001,0.012,0.005,0.002
2013-06-02,0.001,0.001,0.005,0.003,0.01,0.007,0.004
2013-06-03,0.013,0.017,0,0,0.012,0.006,0.01
2013-06-04,0.042,0.013,0.003,0,0.022,0.012,0.005
2013-06-05,0.039,0.031,0.012,0.001,0.013,0.012,0.01
2013-06-06,0.096,0.045,0,0.006,0.027,0.014,0.008
2013-06-07,0.019,0.005,0,0.001,0.018,0.011,0.004
2013-06-08,0.002,0.003,0.015,0.005,0.015,0.004,0.005
2013-06-09,0.001,0.012,0.002,0.003,0.015,0.003,0.005
2013-06-10,0.043,0.041,0.006,0.001,0.011,0.006,0
2013-06-11,0.06,0.052,0.016,0.003,0.021,0.019,0.011
2013-06-12,0.044,0.044,0.015,0.006,0.02,0.018,0.005
2013-06-13,0.05,0.047,0.021,0.005,0.017,0.019,0.002
2013-06-14,0.032,0.048,0.011,0.002,0.016,0.01,0.005
2013-06-15,0.009,0.011,0.001,0.005,0.014,0.008,0.009
2013-06-16,0.003,0.003,0.011,0.006,0.006,0.004,0
2013-06-17,0.017,0.026,0.003,0.004,0.009,0.018,0.002
2013-06-18,0.05,0.065,0.027,0.004,0.02,0.03,0.005
2013-06-19,0.051,0.075,0.013,0.002,0.027,0.022,0.007
2013-06-20,0.107,0.071,0.018,0.004,0.031,0.024,0.005
2013-06-21,0.021,0.015,0.01,0.001,0.017,0.014,0.01
2013-06-22,0.002,0.009,0.003,0,0.01,0.015,0.005
2013-06-23,0.003,0.009,0.015,0.001,0.011,0.014,0.007
2013-06-24,0.008,0.043,0.021,0.007,0.019,0.044,0.004
2013-06-25,0.053,0.036,0.019,0.008,0.038,0.033,0.006
2013-06-26,0.079,0.042,0.036,0.015,0.056,0.039,0.021
2013-06-27,0.159,0.139,0.038,0.017,0.044,0.044,0.014
2013-06-28,0.063,0.074,0.004,0.009,0.021,0.027,0.003
2013-06-29,0.006,0.002,0.006,0.001,0.011,0.015,0.004
2013-06-30,0.012,0.015,0,0.002,0.008,0.016,0.01
2013-07-01,0.022,0.037,0.001,0.004,0.014,0.013,0.003
2013-07-02,0.005,0.002,0.002,0,0.021,0.012,0.01
2013-07-03,0.001,0.006,0.025,0.001,0.023,0.014,0.006
2013-07-04,0.004,0.001,0.004,0.001,0.012,0.005,0.004
2013-07-05,0.005,0.011,0.007,0.002,0.012,0.002,0.007
2013-07-06,0.009,0.002,0,0.001,0.009,0.004,0.005
2013-07-07,0.009,0.002,0.01,0.001,0.012,0.01,0.008
2013-07-08,0.014,0.042,0,0.002,0.013,0.01,0.009
2013-07-09,0.056,0.076,0.001,0.005,0.023,0.021,0.01
2013-07-10,0.073,0.089,0.043,0.005,0.03,0.037,0.003
2013-07-11,0.11,0.103,0.045,0.009,0.04,0.032,0.011
2013-07-12,0.017,0.024,0.015,0.002,0.025,0.017,0.011
2013-07-13,0.048,0.011,0.036,0.014,0.042,0.027,0.011
2013-07-14,0.01,0.02,0.006,0.005,0.019,0.008,0.005
2013-07-15,0.03,0.011,0,0.004,0.007,0.003,0.012
2013-07-16,0.023,0.031,0,0.002,0.014,0.007,0.003
2013-07-17,0.039,0.072,0.04,0.004,0.018,0.016,0.006
2013-07-18,0.037,0.059,0.028,0.003,0.018,0.016,0.008
2013-07-19,0.018,0.082,0.018,0.002,0.01,0.009,0.007
2013-07-20,0.012,0.006,0.015,0.001,0.006,0.005,0.006
2013-07-21,0.02,0.017,0.002,0.002,0.003,0.005,0.003
2013-07-22,0.023,0.034,0.001,0.002,0.009,0.003,0.01
2013-07-23,0.044,0.058,0,0.002,0.016,0.012,0.007
2013-07-24,0.101,0.089,0.046,0.006,0.021,0.024,0.008
2013-07-25,0.082,0.113,0.052,0.006,0.019,0.031,0.005
2013-07-26,0.022,0.023,0.022,0.004,0.021,0.013,0.008
2013-07-27,0.001,0.01,0.019,0.002,0.007,0.003,0.009
2013-07-28,0.003,0.026,0.001,0.003,0.011,0.005,0.01
2013-07-29,0.011,0.013,0.001,0.001,0.004,0.002,0.001
2013-07-30,0.027,0.028,0,0.004,0.008,0.003,0.001
2013-07-31,0.076,0.13,0.012,0.003,0.011,0.006,0.004
2013-08-01,0.06,0.089,0.01,0.001,0.005,0.011,0.014
2013-08-02,0.071,0.126,0.027,0.001,0.018,0.017,0.007
2013-08-03,0.009,0.02,0.007,0.002,0.011,0.013,0.011
2013-08-04,0.004,0.002,0,0.003,0.009,0.002,0.005
2013-08-05,0.006,0.01,0.005,0,0.007,0.003,0.004
2013-08-06,0.023,0.012,0,0.002,0.002,0.007,0.005
2013-08-07,0.009,0.001,0.002,0.002,0.002,0.006,0.002
2013-08-08,0.003,0,0.005,0.001,0.004,0.002,0.008
2013-08-09,0.002,0.009,0.002,0.001,0.001,0.005,0.003
2013-08-10,0.013,0.002,0.013,0.007,0.005,0.005,0.005
2013-08-11,0.001,0.002,0.003,0.004,0.006,0.006,0.008
2013-08-12,0.005,0.001,0,0.002,0.003,0.003,0.007
2013-08-13,0.008,0.005,0.003,0,0.016,0.006,0.003
2013-08-14,0.003,0.007,0.002,0,0.006,0.001,0.002
2013-08-15,0.002,0.001,0,0.002,0.006,0.008,0.01
2013-08-16,0.002,0.003,0,0.003,0.007,0.01,0
2013-08-17,0.002,0.023,0,0.003,0.004,0.004,0.01
2013-08-18,0.02,0.004,0.001,0.004,0.008,0.009,0.012
2013-08-19,0.001,0,0.001,0.003,0.003,0,0.003
2013-08-20,0.003,0.001,0.002,0,0.003,0,0.007
2013-08-21,0.015,0.002,0,0,0.007,0.001,0.006
2013-08-22,0.004,0,0,0.001,0.005,0.003,0.001
2013-08-23,0.001,0.002,0,0,0.002,0.001,0.001
2013-08-24,0.009,0.01,0.002,0.001,0.003,0.001,0.002
2013-08-25,0.001,0.02,0.001,0,0.003,0.005,0.007
2013-08-26,0.002,0.001,0,0.002,0.007,0.004,0.007
2013-08-27,0.002,0.002,0,0.001,0.004,0.004,0.005
2013-08-28,0.001,0.001,0,0.002,0.011,0.007,0
2013-08-29,0.001,0.002,0.004,0.002,0.008,0.007,0.007
2013-08-30,0.003,0.007,0.01,0.001,0.008,0.006,0.007
2013-08-31,0.014,0.012,0.016,0.006,0.012,0.014,0.004
2013-09-01,0.009,0.02,0.001,0.002,0.007,0.011,0.006
2013-09-02,0.002,0.006,0,0,0.002,0.003,0.002
2013-09-03,0,0.007,0,0.002,0.011,0.014,0.002
2013-09-04,0.011,0.011,0.022,0.003,0.014,0.018,0.005
2013-09-05,0,0.005,0.005,0.004,0.005,0.017,0.006
2013-09-06,0.001,0.005,0.012,0.004,0.007,0.017,0.013
2013-09-07,0.009,0.003,0.006,0.003,0.009,0.004,0.01
2013-09-08,0.015,0.024,0,0.004,0.011,0.014,0.007
2013-09-09,0,0.012,0.007,0.002,0.01,0.009,0.003
2013-09-10,0,0.053,0,0.001,0.018,0.014,0.007
2013-09-11,0.026,0.027,0.004,0.001,0.017,0.012,0.003
2013-09-12,0.041,0.059,0.004,0,0.01,0.009,0.002
2013-09-13,0.003,0.004,0,0.002,0.01,0.008,0.003
2013-09-14,0.004,0.009,0.001,0,0.005,0.003,0.011
2013-09-15,0.009,0.001,0,0.004,0.007,0.004,0.01
2013-09-16,0.003,0,0.001,0.001,0.007,0.002,0
2013-09-17,0.009,0.02,0,0.001,0.008,0.011,0.004
2013-09-18,0.031,0.033,0.001,0,0.014,0.009,0.001
2013-09-19,0.09,0.045,0.049,0.008,0.029,0.015,0.001
2013-09-20,0.075,0.122,0.05,0.013,0.04,0.051,0.007
2013-09-21,0.007,0.015,0.007,0,0.016,0.032,0.008
2013-09-22,0.002,0.08,0.002,0,0.01,0.027,0.013
2013-09-23,0.001,0.041,0,0,0.004,0.025,0.007
2013-09-24,0.001,0.053,0.001,0.008,0.01,0.047,0.006
2013-09-25,0.007,0.051,0,0.007,0.013,0.057,0.007
2013-09-26,0.051,0.073,0.001,0.006,0.007,0.025,0.003
2013-09-27,0.056,0.119,0.031,0.006,0.012,0.068,0.004
2013-09-28,0.072,0.153,0.018,0.008,0.025,0.04,0.004
2013-09-29,0.14,0.188,0.074,0.011,0.041,0.043,0.004
2013-09-30,0.091,0.128,0.035,0.009,0.033,0.039,0.006
2013-10-01,0.076,0.144,0.041,0.012,0.038,0.043,0.008
2013-10-02,0.072,0.055,0.004,0.007,0.025,0.029,0.002
2013-10-03,0.044,0.085,0.004,0.01,0.023,0.025,0.004
2013-10-04,0.088,0.077,0,0.004,0.017,0.028,0
2013-10-05,0.072,0.103,0.056,0.008,0.024,0.023,0.003
2013-10-06,0.014,0.008,0.002,0.008,0.025,0.019,0.008
2013-10-07,0.012,0.107,0,0.003,0.011,0.019,0.003
2013-10-08,0.05,0.093,0.001,0.004,0.019,0.022,0.001
2013-10-09,0.049,0.117,0.015,0.004,0.016,0.024,0.002
2013-10-10,0.006,0.103,0.001,0.007,0.011,0.018,0.005
2013-10-11,0.021,0.059,0,0,0.011,0.013,0.001
2013-10-12,0.106,0.029,0.009,0.002,0.018,0.014,0.002
2013-10-13,0.013,0.023,0.001,0.003,0.016,0.008,0.003
2013-10-14,0.006,0.014,0,0,0.009,0.009,0
2013-10-15,0.066,0.019,0.049,0.004,0.039,0.029,0.004
2013-10-16,0.086,0.015,0.04,0.009,0.036,0.041,0.006
2013-10-17,0.138,0.138,0.088,0.022,0.054,0.053,0.007
2013-10-18,0.005,0.008,0.008,0.001,0.003,0.01,0.003
2013-10-19,0.002,0.002,0,0,0.004,0.009,0.002
2013-10-20,0.005,0.002,0,0.001,0.01,0.007,0.009
2013-10-21,0.002,0.012,0.004,0,0.004,0.009,0.007
2013-10-22,0.006,0.025,0.006,0.002,0.005,0.007,0.009
2013-10-23,0.054,0.056,0.014,0.002,0.006,0.011,0.011
2013-10-24,0.048,0.021,0.001,0.001,0.006,0.009,0.005
2013-10-25,0.016,0.007,0,0.001,0.005,0.003,0.003
2013-10-26,0.004,0.016,0.002,0,0.004,0.005,0.005
2013-10-27,0.026,0.03,0.001,0.003,0.009,0.011,0.014
2013-10-28,0.061,0.046,0.012,0.001,0.01,0.009,0.002
2013-10-29,0.027,0.018,0.001,0.001,0.008,0.012,0.003
2013-10-30,0.042,0.024,0.002,0,0.016,0.017,0.004
2013-10-31,0.011,0.004,0.029,0.001,0.011,0.006,0.007
2013-11-01,0.029,0.001,0.005,0,0.008,0.012,0.008
2013-11-02,0.013,0.002,0.003,0.003,0.009,0.008,0
2013-11-03,0.002,0.023,0.002,0.003,0.015,0.01,0.01
2013-11-04,0.107,0.005,0.02,0.003,0.025,0.009,0.008
2013-11-05,0.057,0.005,0,0.013,0.045,0.026,0.007
2013-11-06,0.017,0.003,0,0.007,0.023,0.022,0.006
2013-11-07,0.141,0.022,0.031,0.01,0.042,0.016,0.008
2013-11-08,0.001,0.004,0.003,0.002,0.014,0.007,0.002
2013-11-09,0.009,0.015,0.006,0.005,0.015,0.011,0.008
2013-11-10,0.004,0.011,0.007,0,0.013,0.011,0.008
2013-11-11,0.01,0.007,0.002,0.001,0.009,0.003,0.005
2013-11-12,0.001,0.012,0,0,0.012,0.003,0.005
2013-11-13,0.037,0.028,0.015,0.001,0.017,0.015,0.007
2013-11-14,0.02,0.034,0.003,0.006,0.016,0.026,0.007
2013-11-15,0.038,0.138,0.067,0.004,0.019,0.043,0.003
2013-11-16,0.038,0.024,0.007,0.006,0.019,0.018,0.008
2013-11-17,0.002,0.029,0.01,0.004,0.016,0.011,0.007
2013-11-18,0.014,0.031,0.005,0.003,0.009,0.008,0.005
2013-11-19,0.041,0.032,0,0.004,0.012,0.006,0.009
2013-11-20,0.023,0.053,0,0.004,0.019,0.011,0.008
2013-11-21,0.066,0.083,0.023,0.003,0.032,0.03,0.007
2013-11-22,0.003,0.011,0,0.004,0.005,0.015,0.004
2013-11-23,0.006,0.003,0.001,0.004,0.011,0.006,0.003
2013-11-24,0.007,0.001,0.007,0.008,0.016,0.009,0.01
2013-11-25,0.001,0,0.005,0.003,0.007,0.009,0.004
2013-11-26,0,0.002,0.002,0.001,0.009,0.018,0.005
2013-11-27,0.004,0.002,0,0,0.008,0.002,0.003
2013-11-28,0,0.001,0.004,0.002,0.004,0.001,0.005
2013-11-29,0.004,0.03,0.001,0,0.005,0.004,0.004
2013-11-30,0.001,0.006,0.001,0.003,0.002,0.006,0.005
2013-12-01,0.009,0.004,0.001,0.005,0.006,0.008,0.008
2013-12-02,0.001,0.003,0.004,0,0.002,0.001,0.003
2013-12-03,0.025,0.02,0.021,0.002,0.011,0.008,0.005
2013-12-04,0.019,0.029,0.002,0.002,0.013,0.004,0.007
2013-12-05,0.015,0.022,0.004,0.002,0.011,0.004,0.01
2013-12-06,0.011,0.019,0.001,0.002,0.012,0.009,0.005
2013-12-07,0.001,0.002,0,0.001,0.006,0.005,0.008
2013-12-08,0.006,0.006,0.001,0.002,0.014,0.005,0.004
2013-12-09,0.008,0.009,0.005,0.004,0.005,0.004,0.004
2013-12-10,0.023,0.027,0.003,0.002,0.007,0.008,0.003
2013-12-11,0.046,0.076,0.01,0.003,0.013,0.015,0.003
2013-12-12,0.077,0.073,0.043,0.008,0.023,0.016,0.005
2013-12-13,0.077,0.04,0.006,0.003,0.018,0.016,0.007
2013-12-14,0.018,0.02,0.006,0.002,0.009,0.012,0.003
2013-12-15,0.015,0.014,0.002,0.002,0.006,0.009,0.005
2013-12-16,0.014,0.036,0.002,0.003,0.005,0.003,0.005
2013-12-17,0.03,0.044,0.015,0.005,0.012,0.017,0.01
2013-12-18,0.032,0.057,0.026,0.009,0.015,0.024,0.006
2013-12-19,0.024,0.045,0,0.004,0.01,0.026,0.007
2013-12-20,0.046,0.08,0.015,0.003,0.012,0.01,0.008
2013-12-21,0.012,0.001,0.002,0.003,0.004,0.007,0.004
2013-12-22,0.007,0.027,0.004,0.003,0.007,0.014,0.008
2013-12-23,0.003,0.058,0.001,0.002,0.005,0.005,0.009
2013-12-24,0.001,0.005,0.003,0,0,0.007,0.004
2013-12-25,0.001,0.001,0.001,0.002,0.002,0.004,0.002
2013-12-26,0.007,0.011,0,0,0.005,0.002,0.009
2013-12-27,0.002,0.001,0,0.001,0.003,0,0.003
2013-12-28,0.046,0.005,0,0.002,0.012,0.007,0
2013-12-29,0.007,0.004,0.001,0.003,0.007,0.002,0.006
2013-12-30,0.001,0.009,0.001,0,0.002,0.005,0.005
2013-12-31,0.013,0.005,0.006,0.004,0.004,0.002,0.008
2014-01-01,0.005,0.03,0.002,0.002,0.004,0.01,0.005
2014-01-02,0.005,0.001,0.008,0.001,0,0.002,0.005
2014-01-03,0.003,0.01,0.001,0.002,0.001,0.004,0.001
2014-01-04,0.003,0.023,0.002,0,0.005,0.007,0.006
2014-01-05,0.002,0.003,0.002,0.002,0.005,0.007,0.005
2014-01-06,0.008,0.005,0.006,0.001,0.01,0.003,0.003
2014-01-07,0.103,0.075,0.013,0.002,0.015,0.005,0.005
2014-01-08,0.03,0.05,0.004,0.001,0.012,0.006,0.013
2014-01-09,0.031,0.06,0,0.001,0.011,0.004,0.006
2014-01-10,0.036,0.091,0.007,0.001,0.005,0.004,0.004
2014-01-11,0.006,0.032,0.004,0,0.004,0.004,0.001
2014-01-12,0.001,0.009,0.009,0.001,0.005,0.008,0.008
2014-01-13,0.008,0.01,0.002,0,0.005,0.001,0.006
2014-01-14,0.017,0.066,0.003,0,0.011,0.002,0.003
2014-01-15,0.062,0.076,0.008,0.003,0.017,0.012,0.006
2014-01-16,0.089,0.084,0.033,0.008,0.015,0.024,0.005
2014-01-17,0.003,0.018,0.001,0.006,0.006,0.012,0.006
2014-01-18,0.006,0.001,0,0.003,0.007,0.009,0.005
2014-01-19,0.001,0.015,0.007,0.002,0.011,0.009,0.015
2014-01-20,0.002,0.001,0,0.002,0.004,0.004,0.009
2014-01-21,0.001,0.003,0,0.002,0.003,0.001,0.002
2014-01-22,0.001,0.013,0.002,0.001,0.003,0.002,0.006
2014-01-23,0.002,0.002,0,0.005,0.007,0.005,0.006
2014-01-24,0.003,0,0,0,0.002,0.005,0.003
2014-01-25,0.001,0.004,0.001,0,0.002,0.004,0.009
2014-01-26,0.003,0.005,0.004,0.002,0.006,0.005,0.002
2014-01-27,0.012,0.01,0,0.002,0.004,0.007,0.003
2014-01-28,0.02,0.038,0.007,0.004,0.017,0.011,0.004
2014-01-29,0.057,0.077,0.038,0.011,0.027,0.022,0.006
2014-01-30,0.069,0.059,0.008,0.005,0.014,0.014,0.007
2014-01-31,0.017,0.025,0.001,0.004,0.008,0.01,0.005
2014-02-01,0.006,0.003,0.006,0.003,0.008,0.006,0.003
2014-02-02,0.01,0.002,0.002,0.003,0.005,0.005,0.006
2014-02-03,0.022,0.027,0.001,0.003,0.007,0.008,0.006
2014-02-04,0.06,0.06,0.016,0.004,0.014,0.016,0.004
2014-02-05,0.031,0.031,0,0.002,0.01,0.015,0.003
2014-02-06,0.042,0.039,0.001,0.002,0.019,0.014,0.005
2014-02-07,0.013,0.011,0,0.004,0.02,0.004,0.003
2014-02-08,0.001,0.012,0.002,0.003,0.014,0.005,0.009
2014-02-09,0.003,0.006,0.003,0.001,0.006,0,0.005
2014-02-10,0.032,0.014,0.011,0.004,0.012,0.011,0.001
2014-02-11,0.058,0.073,0.021,0.007,0.018,0.016,0.003
2014-02-12,0.043,0.073,0.006,0.004,0.016,0.026,0.003
