date,Democrats,Republicans,Media,Public,Democratic_Supporters,Republican_Supporters,Random_Users
2013-05-23,0.006,0,0.081,0.205,0.11,0.124,0.237
2013-05-24,0.006,0.035,0.072,0.203,0.117,0.146,0.246
2013-05-25,0.102,0.082,0.083,0.256,0.155,0.158,0.261
2013-05-26,0.138,0.157,0.119,0.262,0.179,0.173,0.279
2013-05-27,0.037,0.01,0.094,0.208,0.133,0.141,0.243
2013-05-28,0.031,0.006,0.109,0.203,0.125,0.138,0.238
2013-05-29,0.003,0,0.052,0.193,0.112,0.126,0.228
2013-05-30,0.005,0.002,0.089,0.207,0.111,0.128,0.219
2013-05-31,0.008,0.02,0.041,0.205,0.131,0.129,0.228
2013-06-01,0.068,0.159,0.101,0.234,0.167,0.163,0.246
2013-06-02,0.149,0.182,0.112,0.255,0.186,0.201,0.279
2013-06-03,0.001,0.006,0.088,0.202,0.11,0.139,0.216
2013-06-04,0,0.001,0.117,0.195,0.109,0.121,0.235
2013-06-05,0.001,0,0.069,0.185,0.103,0.113,0.223
2013-06-06,0,0,0.026,0.187,0.096,0.097,0.218
2013-06-07,0.011,0.002,0.049,0.212,0.112,0.118,0.244
2013-06-08,0.117,0.123,0.06,0.228,0.158,0.147,0.246
2013-06-09,0.211,0.149,0.06,0.243,0.177,0.165,0.292
2013-06-10,0.002,0.029,0.075,0.208,0.123,0.129,0.229
2013-06-11,0.001,0.005,0.068,0.181,0.098,0.109,0.208
2013-06-12,0,0.002,0.101,0.197,0.107,0.111,0.238
2013-06-13,0.001,0.001,0.059,0.184,0.103,0.122,0.231
2013-06-14,0.007,0.002,0.069,0.209,0.124,0.112,0.22
2013-06-15,0.061,0.091,0.073,0.241,0.16,0.158,0.26
2013-06-16,0.085,0.123,0.091,0.242,0.161,0.189,0.229
2013-06-17,0.002,0,0.057,0.196,0.119,0.134,0.235
2013-06-18,0.001,0.001,0.008,0.192,0.096,0.12,0.235
2013-06-19,0.001,0.001,0.071,0.226,0.118,0.145,0.258
2013-06-20,0,0.001,0.059,0.194,0.105,0.113,0.235
2013-06-21,0.039,0.01,0.087,0.25,0.154,0.141,0.279
2013-06-22,0.13,0.143,0.08,0.24,0.148,0.14,0.256
2013-06-23,0.155,0.08,0.102,0.269,0.158,0.17,0.259
2013-06-24,0.005,0.009,0.092,0.207,0.108,0.143,0.239
2013-06-25,0,0,0.062,0.196,0.087,0.118,0.215
2013-06-26,0,0.003,0.069,0.174,0.092,0.108,0.198
2013-06-27,0.002,0.001,0.069,0.198,0.102,0.104,0.206
2013-06-28,0.006,0.002,0.048,0.198,0.116,0.127,0.242
2013-06-29,0.112,0.079,0.1,0.235,0.152,0.159,0.238
2013-06-30,0.186,0.124,0.079,0.237,0.179,0.167,0.257
2013-07-01,0.001,0.002,0.109,0.208,0.128,0.136,0.232
2013-07-02,0.004,0.001,0.086,0.174,0.101,0.122,0.204
2013-07-03,0.001,0.001,0.081,0.185,0.11,0.127,0.22
2013-07-04,0.035,0,0.053,0.178,0.13,0.111,0.197
2013-07-05,0.023,0.003,0.119,0.209,0.138,0.147,0.245
2013-07-06,0.067,0.146,0.13,0.226,0.166,0.181,0.251
2013-07-07,0.045,0.166,0.127,0.232,0.159,0.178,0.267
2013-07-08,0,0.001,0.093,0.184,0.104,0.136,0.228
2013-07-09,0.002,0,0.065,0.191,0.103,0.125,0.231
2013-07-10,0,0,0.052,0.177,0.097,0.116,0.215
2013-07-11,0,0.005,0.032,0.184,0.105,0.13,0.225
2013-07-12,0.025,0.005,0.07,0.197,0.115,0.133,0.22
2013-07-13,0.09,0.119,0.109,0.239,0.148,0.155,0.25
2013-07-14,0.13,0.168,0.089,0.216,0.143,0.151,0.234
2013-07-15,0.01,0.028,0.098,0.188,0.11,0.146,0.217
2013-07-16,0.001,0.001,0.074,0.184,0.111,0.149,0.22
2013-07-17,0.001,0,0.078,0.184,0.105,0.133,0.217
2013-07-18,0,0.001,0.053,0.19,0.088,0.121,0.22
2013-07-19,0.004,0.001,0.074,0.199,0.11,0.121,0.228
2013-07-20,0.089,0.028,0.107,0.239,0.157,0.155,0.242
2013-07-21,0.159,0.222,0.093,0.25,0.175,0.171,0.268
2013-07-22,0.009,0.008,0.099,0.192,0.121,0.145,0.245
2013-07-23,0,0.005,0.077,0.189,0.102,0.125,0.213
2013-07-24,0.002,0,0.063,0.182,0.089,0.107,0.198
2013-07-25,0.004,0,0.028,0.19,0.101,0.132,0.247
2013-07-26,0.004,0.017,0.084,0.206,0.101,0.13,0.229
2013-07-27,0.025,0.136,0.131,0.239,0.142,0.17,0.252
2013-07-28,0.098,0.107,0.171,0.248,0.165,0.176,0.253
2013-07-29,0.002,0.017,0.097,0.207,0.114,0.14,0.229
2013-07-30,0,0.008,0.086,0.187,0.105,0.122,0.218
2013-07-31,0.005,0.001,0.064,0.19,0.107,0.125,0.215
2013-08-01,0.001,0,0.106,0.194,0.107,0.135,0.219
2013-08-02,0.004,0.006,0.087,0.194,0.107,0.134,0.231
2013-08-03,0.124,0.149,0.091,0.255,0.166,0.147,0.262
2013-08-04,0.216,0.169,0.107,0.257,0.16,0.176,0.282
2013-08-05,0.001,0.006,0.093,0.199,0.117,0.152,0.231
2013-08-06,0.002,0.004,0.087,0.193,0.106,0.135,0.221
2013-08-07,0.005,0.004,0.102,0.197,0.112,0.136,0.217
2013-08-08,0,0.002,0.093,0.201,0.117,0.145,0.215
2013-08-09,0.015,0.021,0.081,0.21,0.123,0.14,0.244
2013-08-10,0.107,0.121,0.101,0.253,0.152,0.162,0.263
2013-08-11,0.195,0.108,0.112,0.248,0.174,0.187,0.277
2013-08-12,0.015,0.014,0.078,0.201,0.108,0.143,0.224
2013-08-13,0.001,0.004,0.064,0.186,0.102,0.129,0.221
2013-08-14,0,0.004,0.09,0.188,0.109,0.146,0.22
2013-08-15,0.002,0.02,0.08,0.204,0.117,0.152,0.219
2013-08-16,0.057,0.017,0.106,0.222,0.125,0.153,0.233
2013-08-17,0.16,0.119,0.107,0.256,0.172,0.189,0.262
2013-08-18,0.164,0.207,0.114,0.252,0.178,0.212,0.252
2013-08-19,0.022,0.015,0.069,0.206,0.128,0.151,0.222
2013-08-20,0.004,0.007,0.057,0.182,0.106,0.143,0.221
2013-08-21,0.015,0,0.047,0.194,0.104,0.14,0.212
2013-08-22,0.001,0.001,0.07,0.184,0.104,0.139,0.209
2013-08-23,0.021,0.034,0.074,0.205,0.131,0.151,0.236
2013-08-24,0.073,0.15,0.083,0.235,0.158,0.18,0.271
2013-08-25,0.194,0.148,0.094,0.257,0.173,0.187,0.269
2013-08-26,0.005,0.002,0.073,0.238,0.139,0.16,0.247
2013-08-27,0.005,0.004,0.071,0.184,0.11,0.134,0.221
2013-08-28,0.002,0.002,0.027,0.177,0.09,0.126,0.21
2013-08-29,0.001,0,0.026,0.2,0.105,0.132,0.216
2013-08-30,0.028,0.028,0.036,0.234,0.124,0.16,0.266
2013-08-31,0.016,0.068,0.032,0.269,0.148,0.193,0.309
2013-09-01,0.073,0.114,0.086,0.269,0.182,0.207,0.276
2013-09-02,0.003,0.018,0.09,0.229,0.15,0.145,0.242
2013-09-03,0.001,0.008,0.084,0.19,0.117,0.13,0.196
2013-09-04,0.001,0.002,0.057,0.188,0.114,0.132,0.212
2013-09-05,0.002,0.009,0.043,0.201,0.121,0.138,0.22
2013-09-06,0.037,0.019,0.047,0.234,0.15,0.166,0.279
2013-09-07,0.108,0.236,0.071,0.281,0.189,0.208,0.298
2013-09-08,0.331,0.178,0.12,0.326,0.225,0.262,0.323
2013-09-09,0.036,0.003,0.057,0.231,0.138,0.155,0.238
2013-09-10,0.002,0,0.069,0.203,0.117,0.146,0.24
2013-09-11,0.001,0.002,0.019,0.175,0.104,0.116,0.202
2013-09-12,0.002,0.005,0.078,0.193,0.102,0.126,0.204
2013-09-13,0.023,0.043,0.107,0.213,0.122,0.157,0.25
2013-09-14,0.149,0.179,0.077,0.285,0.174,0.241,0.309
2013-09-15,0.199,0.247,0.121,0.298,0.222,0.265,0.308
2013-09-16,0.005,0.008,0.057,0.209,0.129,0.151,0.224
2013-09-17,0.002,0.002,0.059,0.185,0.101,0.127,0.214
2013-09-18,0.002,0.002,0.097,0.177,0.099,0.117,0.222
2013-09-19,0.003,0.001,0.046,0.188,0.098,0.12,0.217
2013-09-20,0.008,0,0.074,0.213,0.106,0.121,0.232
2013-09-21,0.144,0.209,0.108,0.257,0.161,0.17,0.289
2013-09-22,0.143,0.182,0.125,0.3,0.197,0.218,0.307
2013-09-23,0.024,0.004,0.094,0.218,0.124,0.127,0.226
2013-09-24,0.001,0.002,0.069,0.193,0.1,0.084,0.211
2013-09-25,0.001,0.001,0.087,0.17,0.104,0.064,0.22
2013-09-26,0.001,0.001,0.064,0.187,0.102,0.109,0.213
2013-09-27,0,0.001,0.035,0.191,0.107,0.095,0.23
2013-09-28,0.022,0.075,0.047,0.268,0.148,0.176,0.286
2013-09-29,0.036,0.04,0.089,0.274,0.163,0.187,0.292
2013-09-30,0.001,0.002,0.04,0.189,0.091,0.1,0.222
2013-10-01,0.001,0.001,0.048,0.155,0.06,0.073,0.195
2013-10-02,0.001,0.004,0.033,0.163,0.079,0.077,0.204
2013-10-03,0.002,0.001,0.033,0.162,0.088,0.085,0.214
2013-10-04,0.001,0.005,0.082,0.19,0.113,0.114,0.244
2013-10-05,0.006,0.023,0.064,0.257,0.146,0.167,0.293
2013-10-06,0.068,0.065,0.098,0.277,0.187,0.196,0.288
2013-10-07,0.005,0.007,0.067,0.196,0.112,0.117,0.234
2013-10-08,0.007,0,0.039,0.174,0.09,0.096,0.213
2013-10-09,0.003,0.001,0.032,0.169,0.093,0.082,0.227
2013-10-10,0,0.001,0.051,0.176,0.092,0.097,0.218
2013-10-11,0.012,0.003,0.045,0.204,0.109,0.12,0.23
2013-10-12,0.009,0.069,0.092,0.27,0.153,0.174,0.303
2013-10-13,0.102,0.171,0.09,0.272,0.171,0.177,0.291
2013-10-14,0.015,0.005,0.107,0.224,0.142,0.141,0.238
2013-10-15,0.001,0.003,0.024,0.189,0.09,0.107,0.205
2013-10-16,0.004,0,0.015,0.189,0.092,0.104,0.219
2013-10-17,0.001,0.001,0.022,0.174,0.089,0.097,0.201
2013-10-18,0.023,0.025,0.065,0.212,0.12,0.127,0.235
2013-10-19,0.065,0.081,0.105,0.281,0.169,0.216,0.295
2013-10-20,0.142,0.219,0.136,0.301,0.207,0.241,0.3
2013-10-21,0.021,0.013,0.071,0.205,0.108,0.128,0.239
2013-10-22,0.001,0.011,0.073,0.182,0.102,0.108,0.228
2013-10-23,0,0.005,0.032,0.177,0.105,0.112,0.206
2013-10-24,0.005,0.011,0.041,0.187,0.106,0.105,0.23
2013-10-25,0.031,0.034,0.085,0.185,0.122,0.13,0.238
2013-10-26,0.123,0.172,0.086,0.237,0.146,0.175,0.29
2013-10-27,0.226,0.205,0.162,0.279,0.217,0.229,0.294
2013-10-28,0.006,0.027,0.103,0.208,0.131,0.131,0.24
2013-10-29,0.002,0.001,0.102,0.195,0.112,0.108,0.226
2013-10-30,0.001,0.001,0.081,0.183,0.104,0.09,0.228
2013-10-31,0,0.001,0.093,0.219,0.147,0.134,0.229
2013-11-01,0.019,0.011,0.084,0.192,0.123,0.115,0.241
2013-11-02,0.127,0.175,0.119,0.264,0.165,0.174,0.278
2013-11-03,0.112,0.165,0.138,0.273,0.193,0.199,0.271
2013-11-04,0,0.002,0.087,0.186,0.11,0.128,0.23
2013-11-05,0.001,0.001,0.1,0.169,0.106,0.115,0.221
2013-11-06,0.001,0,0.116,0.177,0.124,0.126,0.212
2013-11-07,0.001,0.004,0.084,0.172,0.102,0.133,0.216
2013-11-08,0.001,0.004,0.059,0.191,0.129,0.128,0.235
2013-11-09,0.154,0.163,0.116,0.243,0.158,0.186,0.287
2013-11-10,0.144,0.104,0.122,0.255,0.191,0.198,0.293
2013-11-11,0,0.018,0.074,0.177,0.114,0.111,0.21
2013-11-12,0.008,0.002,0.038,0.18,0.105,0.098,0.211
2013-11-13,0.001,0.003,0.07,0.175,0.096,0.109,0.214
2013-11-14,0.004,0,0.055,0.168,0.079,0.089,0.213
2013-11-15,0.013,0.023,0.047,0.181,0.109,0.106,0.216
2013-11-16,0.07,0.123,0.086,0.241,0.156,0.161,0.265
2013-11-17,0.143,0.153,0.128,0.264,0.189,0.209,0.273
2013-11-18,0.008,0.008,0.077,0.188,0.109,0.15,0.222
2013-11-19,0,0.004,0.086,0.184,0.099,0.125,0.215
2013-11-20,0.002,0.001,0.052,0.171,0.094,0.122,0.22
2013-11-21,0.005,0.004,0.044,0.163,0.081,0.105,0.201
2013-11-22,0.001,0.013,0.061,0.193,0.1,0.114,0.221
2013-11-23,0.09,0.156,0.076,0.258,0.153,0.188,0.279
2013-11-24,0.185,0.179,0.054,0.253,0.166,0.185,0.275
2013-11-25,0.001,0.022,0.079,0.222,0.137,0.169,0.248
2013-11-26,0.008,0.006,0.073,0.178,0.097,0.133,0.215
2013-11-27,0.006,0.009,0.103,0.181,0.11,0.126,0.225
2013-11-28,0.018,0.015,0.09,0.204,0.136,0.137,0.205
2013-11-29,0.066,0.156,0.101,0.213,0.138,0.183,0.233
2013-11-30,0.072,0.068,0.095,0.25,0.183,0.241,0.281
2013-12-01,0.077,0.226,0.125,0.296,0.217,0.273,0.311
2013-12-02,0.023,0.004,0.081,0.203,0.126,0.161,0.226
2013-12-03,0,0,0.101,0.182,0.096,0.136,0.212
2013-12-04,0.001,0.033,0.078,0.18,0.109,0.131,0.216
2013-12-05,0,0,0.062,0.162,0.085,0.12,0.174
2013-12-06,0.002,0.012,0.039,0.172,0.11,0.138,0.21
2013-12-07,0.084,0.147,0.078,0.228,0.153,0.187,0.269
2013-12-08,0.144,0.304,0.111,0.31,0.223,0.257,0.307
2013-12-09,0.011,0.017,0.078,0.21,0.118,0.155,0.22
2013-12-10,0.002,0.003,0.052,0.179,0.099,0.142,0.204
2013-12-11,0.001,0.001,0.035,0.181,0.094,0.125,0.203
2013-12-12,0.003,0.001,0.081,0.172,0.102,0.126,0.208
2013-12-13,0.001,0.001,0.069,0.191,0.111,0.127,0.213
2013-12-14,0.085,0.26,0.081,0.219,0.126,0.174,0.255
2013-12-15,0.164,0.17,0.102,0.247,0.19,0.196,0.263
2013-12-16,0.001,0.006,0.072,0.185,0.115,0.161,0.222
2013-12-17,0.004,0.001,0.088,0.183,0.108,0.127,0.205
2013-12-18,0.006,0.001,0.085,0.18,0.107,0.124,0.205
2013-12-19,0.002,0.001,0.078,0.177,0.103,0.165,0.212
2013-12-20,0.003,0.017,0.082,0.176,0.109,0.137,0.221
2013-12-21,0.024,0.119,0.075,0.214,0.144,0.165,0.217
2013-12-22,0.1,0.154,0.116,0.256,0.184,0.206,0.257
2013-12-23,0.016,0.088,0.096,0.212,0.158,0.166,0.225
2013-12-24,0.029,0.022,0.089,0.181,0.128,0.15,0.209
2013-12-25,0.007,0.007,0.106,0.172,0.142,0.139,0.175
2013-12-26,0.002,0.01,0.063,0.181,0.119,0.15,0.207
2013-12-27,0.011,0.005,0.086,0.188,0.122,0.156,0.201
2013-12-28,0.001,0.067,0.087,0.222,0.142,0.168,0.241
2013-12-29,0.088,0.188,0.078,0.254,0.201,0.204,0.272
2013-12-30,0.039,0.082,0.095,0.225,0.157,0.212,0.251
2013-12-31,0.018,0.025,0.079,0.17,0.12,0.153,0.193
2014-01-01,0.018,0.094,0.08,0.191,0.137,0.178,0.197
2014-01-02,0.021,0.033,0.057,0.183,0.116,0.149,0.222
2014-01-03,0.039,0.01,0.069,0.206,0.135,0.185,0.241
2014-01-04,0.091,0.126,0.141,0.247,0.182,0.21,0.26
2014-01-05,0.131,0.293,0.116,0.272,0.211,0.227,0.28
2014-01-06,0,0.021,0.076,0.199,0.13,0.164,0.234
2014-01-07,0,0,0.113,0.239,0.124,0.196,0.251
2014-01-08,0.001,0,0.085,0.187,0.111,0.144,0.222
2014-01-09,0.002,0.001,0.112,0.18,0.108,0.125,0.222
2014-01-10,0.002,0.002,0.052,0.184,0.109,0.127,0.219
2014-01-11,0.071,0.075,0.069,0.243,0.163,0.168,0.248
2014-01-12,0.149,0.221,0.115,0.29,0.228,0.23,0.292
2014-01-13,0.02,0.004,0.09,0.202,0.133,0.15,0.226
2014-01-14,0.001,0.002,0.063,0.186,0.094,0.118,0.205
2014-01-15,0.001,0.001,0.058,0.182,0.085,0.122,0.221
2014-01-16,0.001,0,0.086,0.172,0.095,0.129,0.211
2014-01-17,0.005,0.004,0.026,0.186,0.094,0.118,0.223
2014-01-18,0.05,0.064,0.12,0.225,0.153,0.17,0.267
2014-01-19,0.251,0.109,0.134,0.293,0.216,0.235,0.295
2014-01-20,0.041,0.023,0.136,0.238,0.17,0.2,0.25
2014-01-21,0.01,0.003,0.089,0.189,0.117,0.148,0.217
2014-01-22,0.003,0.005,0.057,0.17,0.097,0.127,0.212
2014-01-23,0.005,0.005,0.09,0.176,0.092,0.141,0.206
2014-01-24,0.001,0.024,0.083,0.194,0.109,0.14,0.204
2014-01-25,0.08,0.077,0.134,0.219,0.149,0.154,0.254
2014-01-26,0.148,0.17,0.102,0.24,0.174,0.185,0.271
2014-01-27,0.002,0.003,0.107,0.225,0.16,0.156,0.243
2014-01-28,0.001,0.002,0.046,0.17,0.095,0.118,0.213
2014-01-29,0,0,0.035,0.138,0.055,0.073,0.198
2014-01-30,0.001,0.002,0.062,0.189,0.098,0.136,0.21
2014-01-31,0,0.004,0.096,0.198,0.118,0.137,0.223
2014-02-01,0.033,0.135,0.138,0.235,0.148,0.176,0.242
2014-02-02,0.151,0.305,0.195,0.286,0.206,0.235,0.297
2014-02-03,0.011,0.054,0.173,0.281,0.211,0.238,0.293
2014-02-04,0,0,0.077,0.172,0.096,0.116,0.193
2014-02-05,0,0.012,0.107,0.178,0.099,0.129,0.215
2014-02-06,0,0.003,0.086,0.184,0.096,0.122,0.206
2014-02-07,0.019,0.011,0.1,0.189,0.104,0.123,0.216
